ostta13g00460	Galactose	oxidase,	beta-propeller																																																											
ostta13g00470	Cas1p	10	TM	acyl	transferase	domain																																																								
ostta13g00480	Ankyrin	repeat																																																												
ostta13g00490	LMBR1-like	membrane	protein																																																											
ostta13g00500	Domain	of	unknown	function	DUF1338																																																									
ostta13g00510	unnamed	product																																																												
ostta13g00520	DnaJ	domain																																																												
ostta13g00530	ABC	transporter,	conserved	site																																																										
ostta13g00540	TATA	box	binding	protein	associated	factor	TAF																																																							
ostta13g00550	Phytanoyl-CoA	dioxygenase																																																												
ostta13g00560	unnamed	product																																																												
ostta13g00570	Cyclophilin-like	peptidyl-prolyl	cis-trans	isomerase	domain																																																									
ostta13g00580	Glycosyl	transferase,	family	4																																																										
ostta13g00590	Serine	hydrolase	FSH																																																											
ostta13g00600	Zinc	finger,	DHHC-type,	palmitoyltransferase																																																										
ostta13g00610	unnamed	product																																																												
ostta13g00620	IQ	motif,	EF-hand	binding	site																																																									
ostta13g00630	Senescence	marker	protein-30	SMP-30																																																										
ostta13g00640	MORN	motif																																																												
ostta13g00650	RmlC-like	jelly	roll	fold																																																										
ostta13g00660	unnamed	product																																																												
ostta13g00670	Ribosomal	protein	L7Ae	conserved	site																																																									
ostta13g00680	DnaJ	domain																																																												
ostta13g00690	unnamed	product																																																												
ostta13g00700	unnamed	product																																																												
ostta13g00710	HSP20-like	chaperone																																																												
ostta13g00720	Protein	of	unknown	function	DUF3727																																																									
ostta13g00730	unnamed	product																																																												
ostta13g00740	SANT/Myb	domain																																																												
ostta13g00750	unnamed	product																																																												
ostta13g00760	Ribonuclease	P																																																												
ostta13g00770	unnamed	product																																																												
ostta13g00780	DEP	domain																																																												
ostta13g00800	Ribonucleoprotein	LSM	domain,	eukaryotic/archaea-type																																																										
ostta13g00810	RNA	helicase,	ATP-dependent,	HrpB	type,	C-terminal																																																								
ostta13g00820	Serine/threonine-protein	kinase,	active	site																																																										
ostta13g00825	HAD-like	domain																																																												
ostta13g00830	ABC	transporter,	conserved	site																																																										
ostta13g00840	unnamed	product																																																												
ostta13g00850	Ribonuclease	II/R																																																												
ostta13g00860	S-adenosylmethionine	decarboxylase	subgroup																																																											
ostta13g00880	Translation	elongation/initiation	factor/Ribosomal,	beta-barrel																																																										
ostta13g00885	hypothetical	protein																																																												
ostta13g00890	Rubisco	LS	methyltransferase,	substrate-binding	domain																																																									
ostta13g00900	Threonyl/alanyl	tRNA	synthetase,	SAD																																																										
ostta13g00910	Peptidase	S16,	lon	N-terminal																																																										
ostta13g00920	unnamed	product																																																												
ostta13g00930	Phospholipase	C,	phosphatidylinositol-specific	,	X	domain																																																								
ostta13g00940	unnamed	product																																																												
ostta13g00950	Glycosyl	transferase,	family	10																																																										
ostta13g00960	unnamed	product																																																												
ostta13g00970	Initiation	factor	2B-related																																																											
ostta13g00980	unnamed	product																																																												
ostta13g00990	Cation/H+	exchanger																																																												
ostta13g01000	Cytochrome	b-c1	complex	subunit	9																																																									
ostta13g01010	ENTH/VHS																																																													
ostta13g01020	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
ostta13g01030	unnamed	product																																																												
ostta13g01040	Cytochrome	b5-like	heme/steroid	binding	domain																																																									
ostta13g01050	unnamed	product																																																												
ostta13g01060	Photosynthesis	system	II	assembly	factor	Ycf48/Hcf136																																																								
ostta13g01070	Diacylglycerol	acyltransferase																																																												
ostta13g01080	unnamed	product																																																												
ostta13g01090	Serine/threonine-protein	kinase,	active	site																																																										
ostta13g01100	Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain																																																									
ostta13g01110	unnamed	product																																																												
ostta13g01120	Nucleosome	assembly	protein	NAP																																																										
ostta13g01125	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta13g01130	RmlC-like	jelly	roll	fold																																																										
ostta13g01140	Replication	protein	A,	C-terminal																																																										
ostta13g01150	Serine/threonine-protein	kinase,	active	site																																																										
ostta13g01160	Fibronectin,	type	III																																																											
ostta13g01170	Small	GTPase	superfamily,	Rho	type																																																									
ostta13g01180	Glycosyl	transferase,	family	1																																																										
ostta13g01190	NUDIX	hydrolase	domain-like																																																											
ostta13g01200	Carbohydrate	binding	module	family	25																																																									
ostta13g01210	Protein	of	unknown	function	DUF1997																																																									
ostta13g01220	unnamed	product																																																												
ostta13g01230	WD40	repeat																																																												
ostta13g01240	Helicase,	C-terminal																																																												
ostta13g01250	unnamed	product																																																												
ostta13g01260	unnamed	product																																																												
ostta13g01270	unnamed	product																																																												
ostta13g01280	Basic-leucine	zipper	domain																																																											
ostta13g01290	Protein	of	unknown	function	DUF789																																																									
ostta13g01300	Zinc	finger,	RING-CH-type																																																											
ostta13g01310	Homeobox	domain																																																												
ostta13g01320	Tetratricopeptide	repeat																																																												
ostta13g01330	unnamed	product																																																												
ostta13g01335	Ovarian	tumour,	otubain																																																											
ostta13g01340	Ovarian	tumour,	otubain																																																											
ostta13g01350	FERM/acyl-CoA-binding	protein,	3-helical	bundle																																																										
ostta13g01360	Protein	kinase-like	domain																																																											
ostta13g01370	Lipase,	class	3																																																											
ostta13g01375	hypothetical	protein																																																												
ostta13g01380	Mss4-like																																																													
ostta13g01390	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta13g01400	SNARE	associated	Golgi	protein																																																										
ostta13g01410	unnamed	product																																																												
ostta13g01420	Bile	acid:sodium	symporter																																																											
ostta13g01430	unnamed	product																																																												
ostta13g01440	Cobalamin	vitamin	B12	biosynthesis	CobW-like,	C-terminal																																																								
ostta13g01450	Ankyrin	repeat																																																												
ostta13g01460	Pyruvate	phosphate	dikinase,	PEP/pyruvate-binding																																																										
ostta13g01470	Succinate	dehydrogenase/fumarate	reductase	flavoprotein,	catalytic	domain																																																								
ostta13g01480	unnamed	product																																																												
ostta13g01490	Pyridoxal	phosphate-dependent	transferase,	major	region,	subdomain	1																																																							
ostta13g01500	COP9	signalosome	complex	subunit	7																																																									
ostta13g01510	G-protein	beta	WD-40	repeat																																																										
ostta13g01520	Zinc	finger,	ZZ-type																																																											
ostta13g01530	Uncharacterised	protein	family	Ycf55																																																										
ostta13g01540	Rhodanese-like	domain																																																												
ostta13g01550	Cytochrome	b5-like	heme/steroid	binding	domain																																																									
ostta13g01560	Staygreen	protein																																																												
ostta13g01570	Folylpolyglutamate	synthetase																																																												
ostta13g01580	S15/NS1,	RNA-binding																																																												
ostta13g01590	EAP30																																																													
ostta13g01600	Translation	initiation	factor	1A	eIF-1A																																																									
ostta13g01610	unnamed	product																																																												
ostta13g01620	unnamed	product																																																												
ostta13g01630	Target	SNARE	coiled-coil	domain																																																										
ostta13g01640	WD40	repeat																																																												
ostta13g01650	Brf1-like	TBP-binding																																																												
ostta13g01660	unnamed	product																																																												
ostta13g01670	P-type	ATPase,	phosphorylation	site																																																										
ostta13g01680	DNA	photolyase,	class	2																																																										
ostta13g01690	Nucleotide	sugar	dehydrogenase																																																											
ostta13g01700	AIR	synthase-related	protein,	C-terminal	domain																																																									
ostta13g01710	Protein	of	unknown	function	DUF1823																																																									
ostta13g01720	LMBR1-like	membrane	protein																																																											
ostta13g01730	MaoC-like	domain																																																												
ostta13g01740	unnamed	product																																																												
ostta13g01750	Protein	of	unknown	function	DUF3007																																																									
ostta13g01760	unnamed	product																																																												
ostta13g01770	Peptidase	C48,	SUMO/Sentrin/Ubl1																																																											
ostta13g01790	unnamed	product																																																												
ostta13g01800	Equilibrative	nucleoside	transporter																																																											
ostta13g01810	RNA	C5-cytosine	methyltransferase																																																											
ostta13g01815	hypothetical	protein																																																												
ostta13g01820	Signal	transduction	response	regulator,	receiver	domain																																																								
ostta13g01830	unnamed	product																																																												
ostta13g01840	Acyl-CoA	dehydrogenase/oxidase	C-terminal																																																											
ostta13g01850	unnamed	product																																																												
ostta13g01860	unnamed	product																																																												
ostta13g01870	Xylose	isomerase																																																												
ostta13g01880	Serine/threonine-protein	kinase,	active	site																																																										
ostta13g01890	Pseudouridine	synthase,	RsuA/RluB/C/D/E/F																																																											
ostta13g01900	C2	calcium-dependent	membrane	targeting																																																										
ostta13g01905	hypothetical	protein																																																												
ostta13g01910	Protein	of	unknown	function	DUF2854																																																									
ostta13g01920	unnamed	product																																																												
ostta13g01930	unnamed	product																																																												
ostta13g01940	Serine/threonine-	/	dual	specificity	protein	kinase,	catalytic		domain																																																					
ostta13g01950	Protein	of	unknown	function	DUF872,	transmembrane																																																								
ostta13g01960	Ankyrin	repeat																																																												
ostta13g01970	Protein	of	unknown	function	DUF1126																																																									
ostta13g01980	EXTL2,	alpha-1,4-N-acetylhexosaminyltransferase																																																												
ostta13g01990	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta13g02000	DNA-binding	domain	n/a		DNA-binding	domain																																																								
ostta13g02010	Peptidoglycan-binding	lysin	domain																																																											
ostta13g02020	Peptidase	C2,	calpain	family																																																										
ostta13g02030	UTP--glucose-1-phosphate	uridylyltransferase																																																												
ostta13g02040	DNA	primase,	small	subunit,	eukaryotic/archaeal																																																									
ostta13g02050	unnamed	product																																																												
ostta13g02060	Helicase,	C-terminal																																																												
ostta13g02070	unnamed	product																																																												
ostta13g02080	Expansin/pollen	allergen,	DPBB	domain																																																										
ostta13g02090	Adrenodoxin-NADP+	reductase																																																												
ostta13g02100	unnamed	product																																																												
ostta13g02110	unnamed	product																																																												
ostta13g02120	ELYS-like	domain																																																												
ostta13g02130	unnamed	product																																																												
ostta13g02140	tRNA/rRNA	methyltransferase,	SpoU																																																											
ostta13g02150	Zinc	finger,	PHD-type,	conserved	site																																																									
ostta13g02160	WD40	repeat	n/a		WD40	repeat																																																								
ostta13g02165	Fibronectin-binding	A,	N-terminal																																																											
ostta13g02170	Chlorophyll	a/b	binding	protein	domain																																																									
ostta13g02180	NUDIX	hydrolase	domain-like																																																											
ostta13g02190	Short-chain	dehydrogenase/reductase	SDR																																																											
ostta13g02200	Amidohydrolase	1																																																												
ostta13g02210	unnamed	product																																																												
ostta13g02220	Plastid	lipid-associated	protein/fibrillin	conserved	domain																																																									
ostta13g02230	Chaperonin	TCP-1,	conserved	site																																																										
ostta13g02240	Asparaginase/glutaminase,	active	site	2																																																										
ostta13g02250	Mitochondrial	substrate/solute	carrier																																																											
ostta13g02260	Translation	elongation/initiation	factor/Ribosomal,	beta-barrel																																																										
ostta13g02270	Creatinase																																																													
ostta13g02280	Ribosomal	protein	S5	domain	2-type	fold,	subgroup																																																							
ostta13g02290	unnamed	product																																																												
ostta13g02300	Alpha-ketoglutarate-dependent	dioxygenase	AlkB-like																																																											
ostta13g02310	HSP20-like	chaperone																																																												
ostta13g02320	Ndr																																																													
ostta13g02330	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta13g02340	DENN	domain																																																												
ostta13g02350	Signal	peptidase	22kDa	subunit																																																										
ostta13g02360	Tafazzin																																																													
ostta13g02370	WD40	repeat																																																												
ostta13g02380	Nucleotide-binding,	alpha-beta	plait	n/a		Nucleotide-binding,	alpha-beta	plait																																																						
ostta13g02390	unnamed	product																																																												
ostta13g02400	unnamed	product																																																												
ostta13g02410	JmjC	domain																																																												
ostta13g02420	Mitochondrial	substrate/solute	carrier																																																											
ostta13g02430	Beta-propeller	repeat	TECPR																																																											
ostta13g02440	Cytochrome	P450,	conserved	site																																																										
ostta13g02450	Protein	phosphatase	2C																																																											
ostta13g02460	Eukaryotic	translation	initiation	factor	3	subunit	E,	N-terminal	n/a		Eukaryotic	translation	initiation	factor	3	subunit	E,	N-terminal																																												
ostta13g02470	WW	domain																																																												
ostta13g02480	unnamed	product																																																												
ostta13g02490	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta13g02500	Peptidase	M1,	alanyl	aminopeptidase																																																										
ostta13g02510	unnamed	product																																																												
ostta13g02520	Helicase,	C-terminal																																																												
ostta13g02530	Protein-tyrosine	phosphatase-like,	PTPLA																																																											
ostta13g02540	unnamed	product																																																												
ostta13g02550	Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain	n/a		Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain																																																		
ostta13g02560	RNA	recognition	motif	domain																																																										
ostta13g02570	unnamed	product																																																												
ostta13g02580	Radical	SAM																																																												
ostta13g02590	Immunoglobulin-like	fold																																																												
ostta13g02600	Clathrin	alpha-adaptin/coatomer	adaptor,	appendage,	C-terminal	subdomain	n/a		Clathrin	alpha-adaptin/coatomer	adaptor,	appendage,	C-terminal	subdomain																																																
ostta13g02610	Derlin	n/a		Derlin																																																										
ostta13g02620	IQ	motif,	EF-hand	binding	site																																																									
ostta13g02630	HECT																																																													
ostta13g02640	Peptidase	M1,	membrane	alanine	aminopeptidase,	N-terminal																																																								
ostta13g02650	Phosphoribosyltransferase	C-terminal																																																												
ostta13g02660	Sulfotransferase																																																													
ostta13g02670	Nucleolar	27S	pre-rRNA	processing,	Urb2/Npa2,	C-terminal																																																								
ostta13g02680	Nicotinamide	N-methyltransferase-like																																																												
ostta13g02690	Nucleoside	phosphatase	GDA1/CD39																																																											
ostta13g02700	Oxoglutarate/iron-dependent	dioxygenase																																																												
ostta13g02710	Tetratricopeptide-like	helical																																																												
ostta13g02720	RmlC-like	jelly	roll	fold																																																										
ostta13g02730	SNF2-related																																																													
ostta13g02740	unnamed	product																																																												
ostta13g02750	unnamed	product																																																												
ostta13g02760	Zinc-finger	domain	of	monoamine-oxidase	A	repressor	R1																																																							
ostta13g02770	Protein	of	unknown	function	DUF4602																																																									
ostta13g02780	Armadillo-type	fold																																																												
ostta13g02790	Arf	GTPase	activating	protein																																																										
ostta13g02800	ABC	transporter,	ABCE																																																											
ostta13g02810	unnamed	product																																																												
ostta13g02820	Oxoglutarate/iron-dependent	dioxygenase																																																												
ostta13g02830	unnamed	product																																																												
ostta13g02840	Dual	specificity	phosphatase,	subgroup,	catalytic	domain																																																								
ostta13g02850	Protein	kinase-like	domain																																																											
ostta13g02865	ARID/BRIGHT	DNA-binding	domain																																																											
ostta13g02870	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta13g02880	unnamed	product																																																												
ostta13g02890	Quinonprotein	alcohol	dehydrogenase-like	superfamily	n/a		Quinonprotein	alcohol	dehydrogenase-like	superfamily																																																				
ostta13g02895	Pentatricopeptide	repeat																																																												
ostta13g02900	Protein	of	unknown	function	DUF3422																																																									
ostta13g02910	Chlorophyll	a/b	binding	protein	domain																																																									
ostta13g02920	TRAM/LAG1/CLN8	homology	domain																																																											
ostta13g02930	Eukaryotic	translation	initiation	factor	3	subunit	H																																																							
ostta13g02940	Isocitrate	dehydrogenase	NADP-dependent																																																											
ostta13g02950	UBA-like																																																													
ostta13g02960	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta13g02970	Chaperone	tailless	complex	polypeptide	1	TCP-1	n/a		Chaperone	tailless	complex	polypeptide	1	TCP-1																																																
ostta13g02980	Ribosome-associated,	YjgA	n/a		Ribosome-associated,	YjgA																																																								
ostta13g02985	Translation	elongation/initiation	factor/Ribosomal,	beta-barrel																																																										
ostta13g02990	Pex,	N-terminal																																																												
ostta13g03000	Anticodon-binding	domain																																																												
ostta13g03010	AWS																																																													
ostta13g03020	Rieske	iron-sulphur	protein	n/a		Rieske	iron-sulphur	protein																																																						
ostta13g03030	Microsomal	signal	peptidase	12kDa	subunit																																																									
ostta13g03040	P-loop	containing	nucleoside	triphosphate	hydrolase	n/a		P-loop	containing	nucleoside	triphosphate	hydrolase																																																		
ostta13g03050	Acyl-CoA	N-acyltransferase																																																												
ostta13g03060	Squalene/phytoene	synthase	n/a		Squalene/phytoene	synthase																																																								
ostta13g03070	Restriction	endonuclease		type	II-like																																																									
ostta13g03080	WD40/YVTN	repeat-like-containing	domain																																																											
ostta13g03090	Radical	SAM																																																												
ostta14g00010	Phospholipase	C,	phosphatidylinositol-specific,	Y	domain																																																									
ostta14g00020	Zinc	finger,	RING-CH-type																																																											
ostta14g00030	Proteasome	B-type	subunit																																																											
ostta14g00040	Ankyrin	repeat																																																												
ostta14g00050	Lipase,	class	3	n/a		Lipase,	class	3																																																						
ostta14g00055		n/a		hypothetical	protein																																																									
ostta14g00060	Ankyrin	repeat			Ankyrin	repeat			Ankyrin	repeat	n/a		Ankyrin	repeat	n/a		Ankyrin	repeat																																												
ostta14g00065	Chlorophyll	A-B	binding	protein,	plant	n/a		Chlorophyll	A-B	binding	protein,	plant																																																		
ostta14g00066		n/a		hypothetical	protein																																																									
ostta14g00070	Dynein	heavy	chain	n/a		Dynein	heavy	chain																																																						
ostta14g00075		n/a		hypothetical	protein																																																									
ostta14g00080	Succinate	dehydrogenase/fumarate	reductase,	flavoprotein	subunit																																																									
ostta14g00090	Armadillo-type	fold																																																												
ostta14g00100	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta14g00110	Ribosomal	protein	L10/acidic	P0																																																										
ostta14g00120	unnamed	product																																																												
ostta14g00130	Histidine	phosphatase	superfamily,	clade-1																																																										
ostta14g00140	Anticodon-binding																																																													
ostta14g00150	Photosystem	II	PsbO,	manganese-stabilising																																																										
ostta14g00160	Protein	prenyltransferase,	alpha	subunit																																																										
ostta14g00170	Acyl-CoA	N-acyltransferase																																																												
ostta14g00180	Armadillo-type	fold	n/a		Armadillo-type	fold																																																								
ostta14g00185	Thioredoxin-like	fold	n/a		Thioredoxin-like	fold																																																								
ostta14g00190	SCL-interrupting	locus	protein																																																											
ostta14g00200	Rubisco	LS	methyltransferase,	substrate-binding	domain																																																									
ostta14g00210	Sfi1	spindle	body																																																											
ostta14g00220	unnamed	product																																																												
ostta14g00230	Mechanosensitive	ion	channel	MscS,	transmembrane-2																																																									
ostta14g00240	unnamed	product																																																												
ostta14g00250	Trehalose-phosphatase																																																													
ostta14g00260	CCAAT-binding	transcription	factor,	subunit	B																																																									
ostta14g00270	GPI	inositol-deacylase	PGAP1-like																																																											
ostta14g00280	Histidine	phosphatase	superfamily,	clade-2																																																										
ostta14g00290	RIO	kinase,	conserved	site																																																										
ostta14g00300	Splicing	factor	motif																																																											
ostta14g00310	Arg_ACG	n/a		unnamed	product																																																									
ostta14g00320	Plus-3																																																													
ostta14g00330	Ribonucleoprotein	LSM	domain,	eukaryotic/archaea-type																																																										
ostta14g00340	Uroporphyrin-III	C-methyltransferase																																																												
ostta14g00350	EF-Hand	1	calcium-binding	site																																																										
ostta14g00360	Thioredoxin,	conserved	site																																																											
ostta14g00370	Helicase,	C-terminal																																																												
ostta14g00380	Mitochondrial	18kDa	protein																																																											
ostta14g00390	unnamed	product																																																												
ostta14g00400	Alfin																																																													
ostta14g00410	Armadillo-type	fold																																																												
ostta14g00420	7,8-dihydro-8-oxoguanine	triphosphatase																																																												
ostta14g00430	unnamed	product																																																												
ostta14g00440	Ribosomal	protein	L33,	conserved	site																																																									
ostta14g00450	ESCRT-II	complex,	vps25	subunit																																																										
ostta14g00460	Cytochrome	c-type	biogenesis	protein	CcsA																																																									
ostta14g00470	Magnesium	transporter	NIPA																																																											
ostta14g00480	unnamed	product																																																												
ostta14g00490	Polyketide	cyclase/dehydrase																																																												
ostta14g00500	SAICAR	synthetase																																																												
ostta14g00510	unnamed	product																																																												
ostta14g00520	Peptide	methionine	sulphoxide	reductase	MsrA	n/a		Peptide	methionine	sulphoxide	reductase	MsrA																																																		
ostta14g00525	Peptide	methionine	sulphoxide	reductase	MsrA	n/a		Peptide	methionine	sulphoxide	reductase	MsrA																																																		
ostta14g00530	Yos1-like																																																													
ostta14g00540	GDP-mannose	4,6-dehydratase	n/a		GDP-mannose	4,6-dehydratase																																																								
ostta14g00550	unnamed	product																																																												
ostta14g00560	unnamed	product																																																												
ostta14g00570	unnamed	product																																																												
ostta14g00580	unnamed	product																																																												
ostta14g00590	Ubiquitin-conjugating	enzyme,	E2																																																											
ostta14g00600	unnamed	product																																																												
ostta14g00610	HAD-like	domain																																																												
ostta14g00620	Ribosomal	protein	S4/S9,	N-terminal																																																										
ostta14g00630	Thioredoxin-like	fold																																																												
ostta14g00640	CRAL-TRIO	domain																																																												
ostta14g00645	rRNA	small	subunit	methyltransferase	I	n/a		rRNA	small	subunit	methyltransferase	I																																																		
ostta14g00650	SAM-dependent	methyltransferase	RsmI,	conserved	site	n/a		SAM-dependent	methyltransferase	RsmI,	conserved	site																																																		
ostta14g00660	Ubiquitin-conjugating	enzyme,	active	site																																																										
ostta14g00670	Pentapeptide	repeat																																																												
ostta14g00680	unnamed	product																																																												
ostta14g00690	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta14g00700	Lycopene	cyclase-type,	FAD-binding																																																											
ostta14g00710	Nucleotide-binding,	alpha-beta	plait	n/a		Nucleotide-binding,	alpha-beta	plait																																																						
ostta14g00715		n/a		hypothetical	protein																																																									
ostta14g00720	Band	7	protein																																																											
ostta14g00730	Nicotinamide	N-methyltransferase-like																																																												
ostta14g00740	Phosphoesterase	domain																																																												
ostta14g00750	Quinoprotein	amine	dehydrogenase,	beta	chain-like																																																									
ostta14g00760	Mog1/PsbP,	alpha/beta/alpha	sandwich																																																											
ostta14g00770	unnamed	product																																																												
ostta14g00780	Nucleolar,	Nop52																																																												
ostta14g00790	WD40/YVTN	repeat-like-containing	domain	n/a		WD40/YVTN	repeat-like-containing	domain																																																						
ostta14g00795	NADP-binding	domain	n/a		NADP-binding	domain																																																								
ostta14g00800	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta14g00810	Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain	n/a		Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain																																																		
ostta14g00820	Thiamine	pyrophosphate	enzyme,	C-terminal	TPP-binding																																																									
ostta14g00830	Winged	helix-turn-helix	DNA-binding	domain																																																										
ostta14g00840	Thioredoxin-like	fold																																																												
ostta14g00850	Sister	chromatid	cohesion	protein	Dcc1																																																									
ostta14g00860	Pre-mRNA	splicing	Prp18-interacting	factor	n/a		Pre-mRNA	splicing	Prp18-interacting	factor																																																				
ostta14g00870	Proteasome	component	PCI	domain																																																										
ostta14g00880	Ribosomal	protein	S18																																																											
ostta14g00890	Prefoldin																																																													
ostta14g00900	Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	domain																																																									
ostta14g00910	unnamed	product																																																												
ostta14g00920	Helicase,	C-terminal																																																												
ostta14g00930	Fumarate	lyase,	conserved	site																																																										
ostta14g00940	DNA-directed	RNA	pol	I,	largest	subunit																																																								
ostta14g00950	Calcium/calmodulin-dependent/calcium-dependent	protein	kinase																																																											
ostta14g00960	Nuclear	cap-binding	protein	subunit	2																																																									
ostta14g00970	unnamed	product																																																												
ostta14g00980	Helix-turn-helix,	base-excision	DNA	repair,	C-terminal																																																									
ostta14g00990	GTP-binding	protein,	ribosome	biogenesis,	YsxC																																																									
ostta14g01000	unnamed	product																																																												
ostta14g01010	Fructose-1,6-bisphosphatase	class	1/Sedoheputulose-1,7-bisphosphatase																																																											
ostta14g01020	Protein	of	unknown	function	DUF3172																																																									
ostta14g01030	SNF2-related																																																													
ostta14g01040	Clp,	N-terminal																																																												
ostta14g01050	Mini-chromosome	maintenance	complex	protein	4	n/a		Mini-chromosome	maintenance	complex	protein	4																																																		
ostta14g01060	Ribosomal	protein	L11	n/a		Ribosomal	protein	L11																																																						
ostta14g01070	Ribosomal	protein	L33	n/a		Ribosomal	protein	L33																																																						
ostta14g01075	Adenosylcobalamin	biosynthesis,	ATP:cobIalamin	adenosyltransferase-like	n/a		Adenosylcobalamin	biosynthesis,	ATP:cobIalamin	adenosyltransferase-like																																																				
ostta14g01080	Histidine-tRNA	ligase/ATP	phosphoribosyltransferase	regulatory	subunit	n/a		Histidine-tRNA	ligase/ATP	phosphoribosyltransferase	regulatory	subunit																																																		
ostta14g01090	unnamed	product																																																												
ostta14g01100	D-isomer	specific	2-hydroxyacid	dehydrogenase,	NAD-binding	n/a		D-isomer	specific	2-hydroxyacid	dehydrogenase,	NAD-binding																																																		
ostta14g01105	D-isomer	specific	2-hydroxyacid	dehydrogenase,	NAD-binding	n/a		D-isomer	specific	2-hydroxyacid	dehydrogenase,	NAD-binding																																																		
ostta14g01110	P-loop	containing	nucleoside	triphosphate	hydrolase	n/a		P-loop	containing	nucleoside	triphosphate	hydrolase																																																		
ostta14g01120	Ribonucleoprotein	LSM	domain,	eukaryotic/archaea-type																																																										
ostta14g01130	Vps53-like,	N-terminal	n/a		Vps53-like,	N-terminal																																																								
ostta14g01140	unnamed	product																																																												
ostta14g01150	HAD-like	domain	n/a		HAD-like	domain																																																								
ostta14g01155	HAD	hydrolase,	subfamily	IA	n/a		HAD	hydrolase,	subfamily	IA																																																				
ostta14g01157		n/a		hypothetical	protein																																																									
ostta14g01160	Domain	of	unknown	function	DUF1747																																																									
ostta14g01170	GroES-like																																																													
ostta14g01180	Protein	of	unknown	function	DUF92,	TMEM19	n/a		Protein	of	unknown	function	DUF92,	TMEM19																																																
ostta14g01190	Proteasome	assembly	chaperone	3																																																										
ostta14g01200	Ankyrin	repeat																																																												
ostta14g01210	Carotene	isomerase																																																												
ostta14g01220	Ribosomal	protein	S30Ae/sigma	54	modulation	protein																																																								
ostta14g01230	4Fe-4S	ferredoxin,	iron-sulphur	binding,	conserved	site																																																								
ostta14g01240	Vps53-like,	N-terminal																																																												
ostta14g01245	FMN-binding	split	barrel	n/a		FMN-binding	split	barrel																																																						
ostta14g01250	Ankyrin	repeat	n/a		Ankyrin	repeat																																																								
ostta14g01260	Protein	of	unknown	function	DUF3293																																																									
ostta14g01270	Helicase,	C-terminal																																																												
ostta14g01280	Peptidase	C1A,	papain	C-terminal																																																										
ostta14g01290	Saccharopine	dehydrogenase	/	Homospermidine	synthase																																																									
ostta14g01300	Elongator	complex	protein	4																																																										
ostta14g01310	unnamed	product																																																												
ostta14g01320	Pectinacetylesterase																																																													
ostta14g01330	Domain	of	unknown	function	DUF676,	lipase-like																																																								
ostta14g01340	Zinc	finger,	RING/FYVE/PHD-type	n/a		Zinc	finger,	RING/FYVE/PHD-type																																																						
ostta14g01345	HSP20-like	chaperone	n/a		HSP20-like	chaperone																																																								
ostta14g01350	G-protein	beta	WD-40	repeat	n/a		G-protein	beta	WD-40	repeat																																																				
