Gene ID	GO	KO	KOG	ENZYME	PANTHER
Genemark1.5587_g					
Genemark1.5590_g					
Genemark1.5592_g					
Genemark1.5600_g					
Genemark1.5603_g					
Genemark1.5604_g					
Genemark1.5606_g					
Genemark1.5611_g					
Genemark1.5614_g					
Genemark1.5617_g					
Genemark1.5622_g					
Genemark1.5625_g					
Genemark1.5626_g					
Genemark1.5628_g					
Genemark1.5650_g					
Genemark1.5654_g					
Genemark1.5656_g					
Genemark1.5657_g					
Genemark1.5676_g					
Genemark1.5678_g					
Genemark1.5681_g					
Genemark1.5682_g					
Genemark1.5684_g					
Genemark1.5695_g					
Genemark1.5699_g					
Genemark1.5701_g					
Genemark1.5705_g					
Genemark1.5724_g					
Genemark1.5734_g					
Genemark1.5736_g					
Genemark1.5737_g					
Genemark1.5741_g					
Genemark1.5757_g					
Genemark1.5760_g					
Genemark1.5765_g					
Genemark1.5766_g					
Genemark1.5770_g					
Genemark1.5773_g					
Genemark1.5774_g					
Genemark1.5789_g					
Genemark1.5792_g					
Genemark1.5805_g					
Genemark1.5808_g					
Genemark1.5811_g					
Genemark1.5832_g					
Genemark1.5878_g					
Genemark1.5879_g					
Genemark1.5881_g					
Genemark1.5885_g					
Genemark1.5896_g					
Genemark1.5906_g					
Genemark1.5907_g					
Genemark1.5908_g					
Genemark1.5913_g					
Genemark1.5914_g					
Genemark1.5928_g					
Genemark1.5930_g					
Genemark1.5936_g					
Genemark1.5940_g					
Genemark1.5941_g					
Genemark1.5944_g					
Genemark1.5947_g					
Genemark1.5954_g					
Genemark1.5955_g					
Genemark1.5960_g					
Genemark1.5975_g					
Genemark1.5977_g					
Genemark1.5980_g					
Genemark1.5985_g					
Genemark1.5989_g					
Genemark1.5998_g					
Genemark1.6022_g					
Genemark1.6045_g					
Genemark1.6046_g					
Genemark1.6061_g					
Genemark1.6064_g					
Genemark1.6071_g					
Genemark1.6074_g					
Genemark1.6083_g					
Genemark1.6085_g					
Genemark1.6090_g					
Genemark1.6110_g					
Genemark1.6116_g					
Genemark1.6125_g					
Genemark1.6142_g					
Genemark1.6146_g					
Genemark1.6154_g					
Genemark1.6159_g					
Genemark1.6166_g					
Genemark1.6171_g					
Genemark1.6175_g					
Genemark1.6180_g					
Genemark1.6181_g					
Genemark1.6189_g					
Genemark1.6190_g					
Genemark1.6198_g					
Genemark1.6208_g					
Genemark1.6211_g					
Genemark1.6215_g					
Genemark1.6218_g					
Genemark1.6222_g					
Genemark1.6237_g					
Genemark1.6238_g					
Genemark1.6249_g					
Genemark1.6255_g					
Genemark1.6266_g					
Genemark1.6267_g					
Genemark1.6268_g					
Genemark1.6273_g					
Genemark1.6275_g					
Genemark1.6276_g					
Genemark1.6280_g					
Genemark1.6281_g					
Genemark1.6282_g					
Genemark1.6285_g					
Genemark1.6286_g					
Genemark1.6290_g					
Genemark1.6292_g					
Genemark1.6297_g					
Genemark1.6300_g					
Genemark1.6304_g					
Genemark1.6307_g					
Genemark1.6318_g					
Genemark1.6322_g					
Genemark1.6323_g					
Genemark1.6331_g					
Genemark1.6332_g					
Genemark1.6336_g					
Genemark1.6343_g					
Genemark1.6354_g					
Genemark1.6357_g					
Genemark1.6379_g					
Genemark1.6388_g					
Genemark1.6395_g					
Genemark1.6410_g					
Genemark1.6434_g					
Genemark1.6437_g					
Genemark1.6443_g					
Genemark1.6457_g					
Genemark1.6515_g					
Genemark1.6532_g					
Genemark1.6535_g					
Genemark1.6547_g					
Genemark1.6550_g					
Genemark1.6561_g					
Genemark1.6564_g					
Genemark1.6565_g					
Genemark1.6574_g					
Genemark1.6578_g					
Genemark1.6579_g					
Genemark1.6595_g					
Genemark1.6609_g					
Genemark1.6613_g					
Genemark1.6615_g					
Genemark1.6627_g					
Genemark1.6630_g					
Genemark1.6635_g					
Genemark1.6636_g					
Genemark1.6650_g					
Genemark1.6663_g					
Genemark1.6668_g					
Genemark1.6669_g					
Genemark1.6692_g					
Genemark1.6696_g					
Genemark1.6712_g					
Genemark1.6717_g					
Genemark1.6726_g					
Genemark1.6758_g					
Genemark1.6765_g					
Genemark1.6777_g					
Genemark1.6788_g					
Genemark1.6789_g					
Genemark1.6796_g					
Genemark1.6805_g					
Genemark1.6827_g					
Genemark1.6834_g					
Genemark1.6835_g					
Genemark1.6836_g					
Genemark1.6848_g					
Genemark1.6849_g					
Genemark1.6857_g					
Genemark1.6862_g					
Genemark1.6873_g					
Genemark1.6874_g					
Genemark1.6882_g					
Genemark1.6886_g					
Genemark1.6888_g					
Genemark1.6889_g					
Genemark1.6894_g					
Genemark1.6902_g					
Genemark1.6903_g					
Genemark1.6912_g					
Genemark1.6915_g					
Genemark1.6926_g					
Genemark1.6930_g					
Genemark1.6948_g					
Genemark1.6955_g					
Genemark1.6956_g					
Genemark1.6962_g					
Genemark1.6966_g					
Genemark1.6967_g					
Genemark1.6975_g					
Genemark1.6998_g					
Genemark1.7008_g					
Genemark1.7009_g					
Genemark1.7013_g					
Genemark1.7031_g					
Genemark1.7035_g					
Genemark1.7040_g					
Genemark1.7041_g					
Genemark1.7053_g					
Genemark1.7056_g					
Genemark1.7059_g					
Genemark1.7073_g					
Genemark1.7075_g					
Genemark1.7077_g					
Genemark1.7079_g					
Genemark1.7082_g					
Genemark1.7104_g					
Genemark1.7105_g					
Genemark1.7106_g					
Genemark1.7107_g					
Genemark1.7108_g					
Genemark1.7109_g					
Genemark1.7111_g					
Genemark1.7117_g					
Genemark1.7118_g					
Genemark1.7121_g					
Genemark1.7123_g					
Genemark1.7139_g					
Genemark1.7151_g					
Genemark1.7152_g					
Genemark1.7153_g					
Genemark1.7155_g					
Genemark1.7159_g					
Genemark1.7162_g					
Genemark1.7167_g					
Genemark1.7168_g					
Genemark1.7182_g					
Genemark1.7185_g					
Genemark1.7186_g					
Genemark1.7202_g					
Genemark1.7204_g					
Genemark1.7211_g					
Genemark1.7214_g					
Genemark1.7225_g					
Genemark1.7226_g					
Genemark1.7227_g					
Genemark1.7232_g					
Genemark1.7239_g					
Genemark1.7240_g					
Genemark1.7244_g					
Genemark1.7250_g					
Genemark1.7251_g					
Genemark1.7254_g					
Genemark1.7259_g					
Genemark1.7263_g					
Genemark1.7264_g					
Genemark1.7267_g					
Genemark1.7268_g					
Genemark1.7269_g					
Genemark1.7279_g					
Genemark1.7281_g					
Genemark1.7285_g					
Genemark1.7294_g					
Genemark1.7298_g					
Genemark1.7316_g					
Genemark1.7321_g					
Genemark1.7322_g					
Genemark1.7323_g					
Genemark1.7327_g					
Genemark1.7328_g					
Genemark1.7330_g					
Genemark1.7335_g					
Genemark1.7336_g					
Genemark1.7341_g					
Genemark1.7342_g					
Genemark1.7344_g					
Genemark1.7346_g					
Genemark1.7350_g					
Genemark1.7362_g					
Genemark1.7369_g					
Genemark1.7375_g					
Genemark1.7387_g					
Genemark1.7390_g					
Genemark1.7394_g					
Genemark1.7401_g					
Genemark1.7403_g					
Genemark1.7427_g					
gw1.8.29.1					
Genemark1.7436_g					
Genemark1.7439_g					
Genemark1.7440_g					
Genemark1.7442_g					
Genemark1.7446_g					
Genemark1.7448_g					
Genemark1.7453_g					
Genemark1.7465_g					
Genemark1.7471_g					
Genemark1.7483_g					
Genemark1.7486_g					
Genemark1.7520_g					
Genemark1.7521_g					
Genemark1.7526_g					
Genemark1.7528_g					
Genemark1.7536_g					
Genemark1.7540_g					
Genemark1.7542_g					
Genemark1.7543_g					
Genemark1.7546_g					
Genemark1.7564_g					
Genemark1.7570_g					
Genemark1.7571_g					
gw1.1.504.1					
Genemark1.7585_g					
Genemark1.7587_g					
Genemark1.7590_g					
Genemark1.7591_g					
Genemark1.7605_g					
Genemark1.7613_g					
Genemark1.7619_g					
Genemark1.7623_g					
Genemark1.7632_g					
Genemark1.7633_g					
Genemark1.7635_g					
Genemark1.7649_g					
Genemark1.7652_g					
Genemark1.7673_g					
Genemark1.7677_g					
Genemark1.7678_g					
Genemark1.7686_g					
Genemark1.7690_g					
Genemark1.7696_g					
Genemark1.7697_g					
Genemark1.7704_g					
Genemark1.7711_g					
Genemark1.7714_g					
Genemark1.7715_g					
Genemark1.7719_g					
Genemark1.7721_g					
Genemark1.7738_g					
Genemark1.7751_g					
Genemark1.7757_g					
Genemark1.7759_g					
Genemark1.7761_g					
Genemark1.7762_g					
Genemark1.7763_g					
Genemark1.7765_g					
Genemark1.7768_g					
Genemark1.7775_g					
Genemark1.7782_g					
Genemark1.7803_g					
Genemark1.7808_g					
Genemark1.7809_g					
Genemark1.746_g					
Genemark1.753_g					
Genemark1.773_g					
Genemark1.775_g					
Genemark1.779_g					
Genemark1.781_g					
Genemark1.782_g					
Genemark1.783_g					
Genemark1.788_g					
Genemark1.798_g					
Genemark1.803_g					
Genemark1.804_g					
Genemark1.808_g					
Genemark1.809_g					
Genemark1.812_g					
Genemark1.825_g					
Genemark1.831_g					
Genemark1.835_g					
Genemark1.836_g					
Genemark1.838_g					
Genemark1.840_g					
Genemark1.849_g					
Genemark1.856_g					
Genemark1.859_g					
Genemark1.870_g					
Genemark1.903_g					
Genemark1.904_g					
Genemark1.914_g					
Genemark1.923_g					
Genemark1.930_g					
Genemark1.933_g					
Genemark1.938_g					
Genemark1.939_g					
Genemark1.947_g					
Genemark1.967_g					
Genemark1.970_g					
Genemark1.973_g					
Genemark1.986_g					
Genemark1.987_g					
Genemark1.993_g					
Genemark1.1018_g					
Genemark1.1024_g					
Genemark1.1026_g					
Genemark1.1030_g					
Genemark1.1033_g					
Genemark1.1035_g					
Genemark1.1048_g					
Genemark1.1050_g					
Genemark1.1055_g					
Genemark1.1056_g					
Genemark1.1057_g					
Genemark1.1071_g					
Genemark1.1075_g					
Genemark1.1080_g					
Genemark1.1084_g					
Genemark1.1091_g					
Genemark1.1104_g					
Genemark1.1111_g					
Genemark1.1116_g					
Genemark1.1121_g					
Genemark1.1124_g					
Genemark1.1125_g					
Genemark1.1137_g					
Genemark1.1148_g					
Genemark1.1150_g					
Genemark1.1151_g					
Genemark1.1152_g					
Genemark1.1153_g					
Genemark1.1163_g					
Genemark1.1176_g					
Genemark1.1179_g					
Genemark1.1180_g					
Genemark1.1195_g					
Genemark1.1196_g					
Genemark1.1198_g					
Genemark1.1212_g					
Genemark1.1213_g					
Genemark1.1220_g					
Genemark1.1242_g					
Genemark1.1243_g					
Genemark1.1262_g					
Genemark1.1269_g					
Genemark1.1271_g					
Genemark1.1274_g					
Genemark1.1278_g					
Genemark1.1292_g					
Genemark1.1294_g					
Genemark1.1298_g					
Genemark1.1304_g					
Genemark1.1311_g					
Genemark1.1315_g					
Genemark1.1331_g					
Genemark1.1338_g					
Genemark1.1341_g					
Genemark1.1348_g					
Genemark1.1354_g					
Genemark1.1359_g					
Genemark1.1364_g					
Genemark1.1367_g					
Genemark1.1372_g					
Genemark1.1379_g					
Genemark1.1389_g					
Genemark1.1396_g					
Genemark1.1397_g					
Genemark1.1399_g					
Genemark1.1406_g					
Genemark1.1407_g					
Genemark1.1418_g					
Genemark1.1422_g					
Genemark1.1423_g					
Genemark1.1425_g					
Genemark1.1432_g					
Genemark1.1436_g					
Genemark1.1443_g					
Genemark1.1446_g					
Genemark1.7813_g					
Genemark1.7835_g					
Genemark1.7842_g					
Genemark1.7855_g					
Genemark1.7856_g					
Genemark1.7858_g					
Genemark1.7861_g					
Genemark1.7865_g					
Genemark1.7866_g					
Genemark1.7868_g					
Genemark1.7881_g					
Genemark1.7899_g					
Genemark1.7900_g					
Genemark1.7909_g					
Genemark1.7922_g					
Genemark1.7924_g					
Genemark1.7925_g					
Genemark1.7929_g					
Genemark1.7934_g					
Genemark1.7941_g					
Genemark1.7944_g					
Genemark1.7947_g					
Genemark1.7948_g					
Genemark1.7951_g					
Genemark1.7953_g					
Genemark1.7960_g					
Genemark1.7971_g					
Genemark1.7984_g					
Genemark1.7996_g					
Genemark1.8002_g					
Genemark1.8003_g					
Genemark1.8009_g					
Genemark1.8018_g					
Genemark1.8019_g					
Genemark1.8023_g					
Genemark1.8029_g					
Genemark1.8043_g					
Genemark1.8045_g					
Genemark1.8047_g					
Genemark1.8048_g					
Genemark1.8051_g					
Genemark1.8064_g					
Genemark1.8070_g					
Genemark1.8072_g					
Genemark1.8075_g					
Genemark1.8078_g					
Genemark1.8080_g					
Genemark1.8087_g					
Genemark1.8097_g					
Genemark1.8098_g					
Genemark1.8104_g					
Genemark1.8106_g					
Genemark1.8109_g					
Genemark1.8110_g					
Genemark1.8115_g					
Genemark1.8119_g					
Genemark1.8120_g					
Genemark1.8122_g					
Genemark1.8134_g					
Genemark1.8135_g					
Genemark1.8137_g					
Genemark1.8145_g					
Genemark1.8146_g					
Genemark1.8161_g					
Genemark1.8174_g					
Genemark1.8180_g					
Genemark1.8185_g					
Genemark1.8190_g					
Genemark1.8195_g					
Genemark1.8225_g					
Genemark1.8226_g					
Genemark1.8229_g					
Genemark1.8237_g					
Genemark1.8241_g					
Genemark1.8250_g					
Genemark1.8260_g					
Genemark1.8265_g					
Genemark1.8266_g					
Genemark1.8267_g					
Genemark1.8268_g					
Genemark1.8273_g					
Genemark1.8275_g					
Genemark1.8276_g					
Genemark1.8277_g					
Genemark1.8278_g					
Genemark1.8279_g					
Genemark1.8280_g					
Genemark1.8281_g					
Genemark1.8294_g					
Genemark1.8305_g					
Genemark1.8320_g					
Genemark1.8327_g					
Genemark1.8328_g					
Genemark1.8331_g					
Genemark1.8345_g					
Genemark1.8346_g					
Genemark1.8349_g					
Genemark1.8350_g					
Genemark1.8358_g					
Genemark1.8363_g					
Genemark1.8373_g					
Genemark1.8378_g					
Genemark1.8388_g					
Genemark1.8391_g					
Genemark1.8393_g					
Genemark1.8395_g					
Genemark1.8398_g					
Genemark1.8408_g					
Genemark1.8409_g					
Genemark1.8417_g					
Genemark1.8418_g					
Genemark1.8421_g					
Genemark1.8422_g					
Genemark1.8431_g					
Genemark1.8433_g					
Genemark1.8435_g					
Genemark1.8438_g					
Genemark1.8448_g					
Genemark1.8449_g					
Genemark1.8459_g					
Genemark1.8462_g					
Genemark1.8464_g					
Genemark1.8465_g					
Genemark1.8471_g					
Genemark1.8474_g					
Genemark1.8475_g					
Genemark1.8476_g					
Genemark1.8480_g					
Genemark1.8482_g					
Genemark1.8489_g					
Genemark1.8491_g					
Genemark1.8493_g					
Genemark1.8504_g					
Genemark1.8512_g					
Genemark1.8513_g					
Genemark1.8517_g					
Genemark1.8520_g					
Genemark1.8525_g					
Genemark1.8532_g					
Genemark1.8542_g					
Genemark1.8547_g					
Genemark1.8550_g					
Genemark1.8555_g					
Genemark1.8562_g					
Genemark1.8568_g					
Genemark1.8583_g					
Genemark1.8586_g					
Genemark1.8588_g					
Genemark1.8589_g					
Genemark1.8595_g					
Genemark1.8596_g					
Genemark1.8597_g					
Genemark1.8599_g					
Genemark1.8600_g					
Genemark1.8603_g					
Genemark1.8611_g					
Genemark1.8615_g					
Genemark1.8623_g					
Genemark1.8624_g					
Genemark1.8627_g					
Genemark1.8631_g					
Genemark1.8634_g					
Genemark1.8636_g					
Genemark1.8639_g					
Genemark1.8644_g					
Genemark1.8649_g					
Genemark1.8656_g					
Genemark1.8661_g					
Genemark1.8674_g					
Genemark1.8675_g					
Genemark1.8686_g					
Genemark1.8687_g					
Genemark1.8689_g					
Genemark1.8690_g					
Genemark1.8697_g					
Genemark1.8703_g					
Genemark1.8704_g					
Genemark1.8705_g					
Genemark1.8710_g					
Genemark1.8713_g					
Genemark1.8718_g					
Genemark1.8722_g					
Genemark1.8725_g					
Genemark1.8729_g					
Genemark1.8732_g					
Genemark1.8734_g					
Genemark1.8741_g					
Genemark1.8742_g					
Genemark1.8745_g					
Genemark1.8747_g					
Genemark1.8749_g					
Genemark1.8765_g					
Genemark1.8770_g					
Genemark1.8776_g					
Genemark1.8777_g					
Genemark1.8783_g					
Genemark1.8786_g					
Genemark1.8787_g					
Genemark1.8788_g					
Genemark1.8789_g					
Genemark1.8800_g					
Genemark1.8819_g					
Genemark1.8820_g					
Genemark1.8823_g					
Genemark1.8825_g					
Genemark1.8826_g					
Genemark1.8827_g					
Genemark1.8828_g					
Genemark1.8830_g					
Genemark1.8838_g					
Genemark1.8839_g					
Genemark1.8848_g					
Genemark1.8849_g					
Genemark1.8850_g					
Genemark1.8857_g					
Genemark1.8875_g					
Genemark1.8877_g					
Genemark1.8878_g					
Genemark1.8882_g					
Genemark1.8889_g					
Genemark1.8890_g					
Genemark1.8894_g					
Genemark1.8900_g					
Genemark1.8905_g					
Genemark1.8906_g					
Genemark1.8908_g					
Genemark1.8911_g					
Genemark1.8915_g					
Genemark1.8916_g					
Genemark1.8917_g					
Genemark1.8921_g					
Genemark1.8922_g					
Genemark1.8923_g					
Genemark1.8927_g					
Genemark1.8947_g					
Genemark1.8948_g					
Genemark1.8951_g					
Genemark1.1459_g					
Genemark1.1475_g					
Genemark1.1481_g					
Genemark1.1489_g					
Genemark1.1490_g					
Genemark1.1493_g					
Genemark1.1499_g					
Genemark1.1511_g					
Genemark1.1515_g					
Genemark1.1519_g					
Genemark1.1525_g					
Genemark1.1552_g					
Genemark1.1591_g					
Genemark1.1601_g					
Genemark1.1615_g					
Genemark1.1620_g					
Genemark1.1627_g					
Genemark1.1631_g					
Genemark1.1642_g					
Genemark1.1643_g					
Genemark1.1649_g					
Genemark1.1652_g					
Genemark1.1657_g					
Genemark1.1664_g					
Genemark1.1680_g					
Genemark1.1682_g					
Genemark1.1687_g					
Genemark1.1698_g					
Genemark1.1699_g					
Genemark1.1706_g					
Genemark1.1710_g					
Genemark1.1713_g					
Genemark1.1717_g					
Genemark1.1719_g					
Genemark1.1733_g					
Genemark1.1740_g					
Genemark1.1741_g					
Genemark1.1749_g					
Genemark1.1751_g					
Genemark1.1760_g					
Genemark1.1769_g					
Genemark1.1770_g					
Genemark1.1772_g					
Genemark1.1774_g					
Genemark1.1796_g					
Genemark1.1803_g					
Genemark1.1809_g					
Genemark1.1810_g					
Genemark1.1812_g					
Genemark1.1822_g					
Genemark1.1827_g					
Genemark1.1829_g					
Genemark1.1830_g					
Genemark1.1832_g					
Genemark1.1849_g					
Genemark1.1863_g					
Genemark1.1864_g					
Genemark1.1866_g					
Genemark1.1869_g					
Genemark1.1871_g					
Genemark1.1874_g					
Genemark1.1882_g					
Genemark1.1897_g					
Genemark1.1910_g					
Genemark1.1917_g					
Genemark1.1920_g					
Genemark1.1924_g					
Genemark1.1928_g					
Genemark1.1934_g					
Genemark1.1944_g					
Genemark1.1948_g					
Genemark1.1952_g					
Genemark1.1961_g					
Genemark1.1963_g					
Genemark1.1970_g					
Genemark1.1972_g					
Genemark1.1974_g					
Genemark1.1975_g					
Genemark1.1983_g					
Genemark1.1988_g					
Genemark1.1992_g					
Genemark1.1993_g					
Genemark1.1995_g					
Genemark1.2000_g					
Genemark1.2002_g					
Genemark1.2012_g					
Genemark1.2013_g					
Genemark1.2015_g					
Genemark1.2017_g					
Genemark1.2018_g					
Genemark1.2019_g					
Genemark1.2020_g					
Genemark1.2023_g					
Genemark1.8964_g					
Genemark1.8967_g					
Genemark1.8969_g					
Genemark1.8971_g					
Genemark1.8975_g					
Genemark1.8977_g					
Genemark1.8979_g					
Genemark1.8982_g					
Genemark1.2026_g					
Genemark1.2033_g					
Genemark1.2043_g					
Genemark1.2055_g					
Genemark1.2058_g					
Genemark1.2060_g					
Genemark1.2062_g					
Genemark1.2063_g					
Genemark1.2066_g					
Genemark1.2077_g					
Genemark1.2080_g					
Genemark1.2084_g					
Genemark1.2085_g					
Genemark1.2087_g					
Genemark1.2088_g					
Genemark1.2089_g					
Genemark1.2093_g					
Genemark1.2094_g					
Genemark1.2095_g					
Genemark1.2096_g					
Genemark1.2103_g					
Genemark1.2147_g					
Genemark1.2177_g					
Genemark1.2199_g					
Genemark1.2210_g					
Genemark1.2215_g					
Genemark1.2216_g					
Genemark1.2218_g					
Genemark1.2224_g					
Genemark1.2233_g					
Genemark1.2234_g					
Genemark1.2251_g					
Genemark1.2279_g					
Genemark1.2282_g					
Genemark1.2287_g					
Genemark1.2297_g					
Genemark1.2300_g					
Genemark1.2301_g					
Genemark1.2304_g					
Genemark1.2306_g					
Genemark1.2307_g					
Genemark1.2316_g					
Genemark1.2317_g					
Genemark1.2331_g					
Genemark1.2335_g					
Genemark1.2340_g					
Genemark1.2348_g					
Genemark1.2360_g					
Genemark1.2364_g					
Genemark1.2370_g					
Genemark1.2375_g					
Genemark1.2386_g					
Genemark1.2390_g					
Genemark1.2412_g					
Genemark1.2413_g					
Genemark1.2415_g					
Genemark1.2416_g					
Genemark1.2422_g					
Genemark1.2423_g					
Genemark1.2442_g					
Genemark1.2443_g					
Genemark1.2447_g					
Genemark1.2468_g					
Genemark1.2497_g					
Genemark1.2498_g					
Genemark1.2499_g					
Genemark1.2500_g					
Genemark1.2538_g					
Genemark1.2540_g					
Genemark1.2556_g					
Genemark1.2560_g					
Genemark1.8985_g					
Genemark1.8989_g					
Genemark1.8990_g					
Genemark1.2595_g					
Genemark1.2596_g					
Genemark1.2599_g					
Genemark1.2602_g					
Genemark1.2612_g					
Genemark1.2614_g					
Genemark1.2615_g					
Genemark1.2619_g					
Genemark1.2621_g					
Genemark1.2624_g					
Genemark1.2625_g					
Genemark1.2636_g					
Genemark1.2637_g					
Genemark1.2640_g					
Genemark1.2641_g					
Genemark1.2651_g					
Genemark1.2654_g					
Genemark1.2660_g					
Genemark1.2662_g					
Genemark1.2663_g					
Genemark1.2667_g					
Genemark1.2669_g					
Genemark1.2675_g					
Genemark1.2691_g					
Genemark1.2702_g					
Genemark1.2703_g					
Genemark1.2706_g					
Genemark1.2710_g					
Genemark1.2719_g					
Genemark1.2723_g					
Genemark1.2730_g					
Genemark1.2733_g					
Genemark1.2736_g					
Genemark1.2738_g					
Genemark1.2741_g					
Genemark1.2745_g					
Genemark1.2749_g					
Genemark1.2750_g					
Genemark1.2774_g					
Genemark1.2785_g					
Genemark1.2790_g					
Genemark1.2805_g					
Genemark1.2812_g					
Genemark1.2817_g					
Genemark1.2819_g					
Genemark1.2823_g					
Genemark1.2836_g					
Genemark1.2861_g					
Genemark1.2864_g					
Genemark1.2875_g					
Genemark1.2887_g					
Genemark1.2894_g					
Genemark1.2897_g					
Genemark1.2901_g					
Genemark1.2902_g					
Genemark1.2915_g					
Genemark1.2924_g					
Genemark1.2929_g					
Genemark1.2931_g					
Genemark1.2946_g					
Genemark1.2948_g					
Genemark1.2966_g					
Genemark1.2968_g					
Genemark1.2971_g					
Genemark1.2977_g					
Genemark1.2980_g					
Genemark1.2981_g					
Genemark1.2982_g					
Genemark1.2983_g					
Genemark1.2995_g					
Genemark1.3007_g					
Genemark1.3028_g					
Genemark1.3031_g					
Genemark1.3041_g					
Genemark1.3048_g					
Genemark1.3051_g					
Genemark1.3056_g					
Genemark1.3065_g					
Genemark1.3076_g					
Genemark1.3087_g					
Genemark1.3088_g					
Genemark1.3089_g					
Genemark1.3091_g					
Genemark1.3092_g					
Genemark1.3094_g					
Genemark1.3097_g					
Genemark1.3102_g					
Genemark1.3112_g					
Genemark1.3114_g					
Genemark1.3116_g					
Genemark1.3117_g					
Genemark1.3120_g					
Genemark1.3127_g					
Genemark1.3134_g					
Genemark1.3136_g					
Genemark1.3150_g					
Genemark1.3156_g					
Genemark1.3157_g					
Genemark1.3159_g					
Genemark1.3161_g					
Genemark1.3162_g					
Genemark1.3168_g					
Genemark1.3169_g					
Genemark1.3170_g					
Genemark1.3171_g					
Genemark1.3173_g					
Genemark1.3175_g					
Genemark1.3176_g					
Genemark1.3179_g					
Genemark1.3200_g					
Genemark1.3201_g					
Genemark1.3203_g					
Genemark1.3210_g					
Genemark1.3217_g					
Genemark1.3224_g					
Genemark1.3225_g					
Genemark1.3233_g					
Genemark1.3235_g					
Genemark1.3246_g					
Genemark1.3248_g					
Genemark1.3250_g					
Genemark1.3252_g					
Genemark1.3271_g					
Genemark1.3275_g					
Genemark1.3278_g					
Genemark1.3279_g					
Genemark1.3289_g					
Genemark1.3306_g					
Genemark1.3313_g					
Genemark1.3316_g					
Genemark1.3317_g					
Genemark1.3334_g					
Genemark1.3340_g					
Genemark1.3343_g					
Genemark1.3352_g					
Genemark1.3356_g					
Genemark1.3357_g					
Genemark1.3358_g					
Genemark1.3359_g					
Genemark1.3368_g					
Genemark1.3382_g					
Genemark1.3395_g					
Genemark1.3396_g					
Genemark1.3404_g					
Genemark1.3407_g					
Genemark1.3421_g					
Genemark1.3446_g					
Genemark1.3451_g					
Genemark1.3452_g					
Genemark1.3453_g					
Genemark1.3466_g					
Genemark1.3468_g					
Genemark1.3469_g					
Genemark1.3471_g					
Genemark1.3480_g					
Genemark1.3482_g					
Genemark1.3485_g					
Genemark1.3489_g					
Genemark1.3497_g					
Genemark1.3507_g					
Genemark1.3510_g					
Genemark1.3511_g					
Genemark1.3514_g					
Genemark1.3543_g					
Genemark1.3546_g					
Genemark1.3558_g					
Genemark1.3560_g					
Genemark1.3562_g					
Genemark1.3563_g					
Genemark1.3564_g					
Genemark1.3579_g					
Genemark1.3580_g					
Genemark1.3583_g					
Genemark1.3586_g					
Genemark1.3587_g					
Genemark1.3590_g					
Genemark1.3591_g					
Genemark1.3593_g					
Genemark1.3596_g					
Genemark1.3602_g					
Genemark1.3607_g					
Genemark1.3612_g					
Genemark1.3625_g					
Genemark1.3633_g					
Genemark1.3634_g					
Genemark1.3638_g					
Genemark1.3670_g					
Genemark1.3672_g					
Genemark1.3677_g					
Genemark1.3679_g					
Genemark1.3682_g					
Genemark1.3684_g					
Genemark1.3685_g					
Genemark1.3687_g					
Genemark1.3688_g					
Genemark1.3689_g					
Genemark1.3693_g					
Genemark1.3702_g					
Genemark1.3706_g					
Genemark1.3709_g					
Genemark1.3726_g					
Genemark1.3728_g					
Genemark1.3729_g					
Genemark1.3732_g					
Genemark1.3733_g					
Genemark1.3735_g					
Genemark1.3736_g					
Genemark1.3759_g					
Genemark1.3765_g					
Genemark1.3768_g					
Genemark1.3775_g					
Genemark1.3781_g					
Genemark1.3796_g					
gw1.10.336.1					
Genemark1.3813_g					
Genemark1.3819_g					
Genemark1.3826_g					
Genemark1.3828_g					
Genemark1.3829_g					
Genemark1.3836_g					
Genemark1.3843_g					
Genemark1.3852_g					
Genemark1.3853_g					
Genemark1.3854_g					
Genemark1.3883_g					
Genemark1.3901_g					
Genemark1.3904_g					
Genemark1.3906_g					
Genemark1.3911_g					
Genemark1.3916_g					
Genemark1.3925_g					
Genemark1.3926_g					
Genemark1.3931_g					
Genemark1.3932_g					
gw1.10.339.1					
Genemark1.3950_g					
Genemark1.3960_g					
Genemark1.3964_g					
Genemark1.3966_g					
Genemark1.3969_g					
Genemark1.3975_g					
Genemark1.3978_g					
Genemark1.3983_g					
Genemark1.3997_g					
Genemark1.4002_g					
Genemark1.4003_g					
Genemark1.4005_g					
Genemark1.4009_g					
Genemark1.4026_g					
Genemark1.4027_g					
Genemark1.4041_g					
Genemark1.4042_g					
Genemark1.4043_g					
Genemark1.4044_g					
Genemark1.4054_g					
Genemark1.4058_g					
Genemark1.4060_g					
Genemark1.4065_g					
Genemark1.4066_g					
Genemark1.4076_g					
Genemark1.4080_g					
Genemark1.4082_g					
Genemark1.4088_g					
Genemark1.4093_g					
Genemark1.4097_g					
Genemark1.4104_g					
Genemark1.4109_g					
Genemark1.4112_g					
Genemark1.4119_g					
Genemark1.4122_g					
Genemark1.4124_g					
Genemark1.4130_g					
Genemark1.4142_g					
Genemark1.4143_g					
Genemark1.4144_g					
Genemark1.4148_g					
Genemark1.4150_g					
Genemark1.4151_g					
Genemark1.4153_g					
Genemark1.4157_g					
Genemark1.4158_g					
Genemark1.4165_g					
Genemark1.4167_g					
Genemark1.4169_g					
Genemark1.4174_g					
Genemark1.4179_g					
Genemark1.4180_g					
