Gene ID	GO	KO
kfl00632_0030	GO:0030494 GO:0016021 GO:0004659	K04040
kfl00632_0040	GO:0005515	
kfl00632_0060	GO:0009451 GO:0001522 GO:0003723 GO:0016866 GO:0009982	
kfl00632_0070	GO:0051252 GO:0008428	
kfl00632_0080	GO:0005622	K19944
kfl00632_0100	GO:0008272 GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0008271 GO:0005215	K18059
kfl00632_0120	GO:0008033 GO:0003824 GO:0004540	K03539
kfl00633_0010	GO:0009987 GO:0006508 GO:0004177 GO:0008235	K01265
kfl00633_0030	GO:0006094 GO:0006096 GO:0004347	K01810
kfl00633_0050	GO:0016021	
kfl00633_0080	GO:0005622 GO:0008270	
kfl00634_0010	GO:0006275 GO:0043626 GO:0003677 GO:0030337	
kfl00634_0030	GO:0006629 GO:0008152	
kfl00634_0040	GO:0005975 GO:0003824 GO:0043169 GO:0004553	
kfl00634_0080	GO:0005524 GO:0004003 GO:0003677 GO:0016787	
kfl00634_0170	GO:0055114 GO:0016972	
kfl00634_0180	GO:0016818 GO:0003676 GO:0005515 GO:0008270	
kfl00635_0040	GO:0019478 GO:0005737 GO:0016788	K07560
kfl00635_0050	GO:0009058 GO:0051301 GO:0009396 GO:0009252 GO:0009273 GO:0008360 GO:0005737 GO:0005524 GO:0016881 GO:0016874 GO:0004326	
kfl00636_0010	GO:0055114 GO:0005507 GO:0016491	K14735
kfl00636_0030	GO:0008152 GO:0000166 GO:0016491	K22418
kfl00636_0040	GO:0005975 GO:0004650	
kfl00636_0050	GO:0016788	
kfl00636_0060	GO:0005515	
kfl00637_0050	GO:0016021	
kfl00637_0070	GO:0006886 GO:0016192 GO:0030126 GO:0005798 GO:0030117 GO:0005488 GO:0005198	K17267
kfl00637_0080	GO:0006260 GO:0005524 GO:0003677	
kfl00637_0090	GO:0016747	K22848
kfl00637_0100	GO:0006355 GO:0003677	
kfl00637_0110	GO:0008080 GO:0003824 GO:0051536	K07739
kfl00638_0010	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02996
kfl00638_0020	GO:0005975 GO:0004134 GO:0003824 GO:0043169	K00705
kfl00638_0030	GO:0015979 GO:0009507 GO:0009523	
kfl00638_0040	GO:0006412 GO:0005622 GO:0005840 GO:0000166 GO:0003735	K02974
kfl00638_0060	GO:0016575 GO:0004407	K06067
kfl00638_0080	GO:0006886 GO:0006913 GO:0015031 GO:0007165 GO:0007264 GO:0005622 GO:0016020 GO:0005525 GO:0003924	K07910
kfl00639_0020	GO:0003676 GO:0000166	
kfl00639_0040	GO:0006396 GO:0003723 GO:0004525	
kfl00639_0060	GO:0005634 GO:0003677 GO:0005488	
kfl00640_0020	GO:0008152 GO:0005524 GO:0016301	K15918
kfl00640_0030	GO:0006189 GO:0005737 GO:0003824 GO:0004641	K01933
kfl00640_0040	GO:0006525 GO:0003824 GO:0030170 GO:0008483	K00818
kfl00640_0050	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00640_0070	GO:0005515	K18211
kfl00642_0020	GO:0005515 GO:0008270	
kfl00642_0080	GO:0016567 GO:0004842 GO:0008270	
kfl00642_0090	GO:0007155	
kfl00643_0090	GO:0044262 GO:0008152 GO:0003878 GO:0003824 GO:0000166 GO:0004775 GO:0046912	K01648
kfl00643_0100	GO:0016020	
kfl00644_0040	GO:0055114 GO:0016491 GO:0016706	K10859
kfl00644_0050	GO:0008152 GO:0003824	
kfl00644_0060	GO:0006278 GO:0006508 GO:0003723 GO:0003964 GO:0004190 GO:0003676 GO:0008270	
kfl00646_0010	GO:0006809 GO:0055114 GO:0015671 GO:0010181 GO:0050661 GO:0005516 GO:0050660 GO:0020037 GO:0005506 GO:0004517 GO:0016491 GO:0019825 GO:0005515	
kfl00646_0020	GO:0016020 GO:0003824	K18693
kfl00646_0030	GO:0005634 GO:0003677 GO:0005488 GO:0005515 GO:0008270	
kfl00647_0010	GO:0008299 GO:0008152 GO:0003824 GO:0004421	K01641
kfl00647_0040	GO:0006426 GO:0005737 GO:0005524 GO:0004820 GO:0000166	K14164
kfl00647_0050	GO:0055114 GO:0010181 GO:0003824 GO:0016491	K05894
kfl00647_0060	GO:0005515	
kfl00648_0010	GO:0005975 GO:0004553	
kfl00648_0030	GO:0006511	
kfl00648_0040	GO:0009507 GO:0005198	
kfl00649_0010	GO:0007018 GO:0005524 GO:0003777	
kfl00649_0030	GO:0005524 GO:0003677 GO:0004386 GO:0003676	K10875
kfl00649_0040	GO:0006415 GO:0003747	
kfl00649_0060	GO:0006260 GO:0005524 GO:0004003 GO:0003677	
kfl00650_0010	GO:0008270	
kfl00650_0020	GO:0005634 GO:0003677	
kfl00650_0030	GO:0005634 GO:0003677	
kfl00650_0050	GO:0006629 GO:0004806	
kfl00650_0090	GO:0055114 GO:0006694 GO:0003854 GO:0000166 GO:0016616	
kfl00651_0010	GO:0006564 GO:0008152 GO:0055114 GO:0051287 GO:0016597 GO:0048037 GO:0000166 GO:0016616 GO:0004617	K00058
kfl00651_0020	GO:0006096 GO:0005945 GO:0003872	K00850
kfl00651_0050	GO:0016020 GO:0004605 GO:0016772	K00981
kfl00651_0060	GO:0008152 GO:0016757	
kfl00651_0070	GO:0005515	
kfl00651_0080	GO:0044267 GO:0046488 GO:0005524 GO:0046872 GO:0016307	K00921
kfl00652_0040	GO:0005515	
kfl00652_0050	GO:0005622 GO:0003676 GO:0008270	
kfl00652_0100p	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00653_0020	GO:0005515	
kfl00653_0030	GO:0005515	
kfl00653_0040	GO:0005515	
kfl00653_0050	GO:0005515	
kfl00653_0060	GO:0008152 GO:0008654 GO:0016020 GO:0003841 GO:0016746	K00655
kfl00653_0070	GO:0016787	
kfl00653_0100	GO:0008171	
kfl00654_0010	GO:0006511	K11840
kfl00654_0030	GO:0045454 GO:0006662 GO:0009055 GO:0015035	K03671
kfl00654_0040	GO:0005515	K18667
kfl00655_0020	GO:0005515	
kfl00655_0030	GO:0005515	
kfl00655_0040	GO:0016567 GO:0000151 GO:0005488 GO:0005515 GO:0004842 GO:0008270	
kfl00655_0050	GO:0008270	
kfl00656_0020	GO:0015031	K12195
kfl00656_0040	GO:0005488	
kfl00656_0070	GO:0008270	
kfl00656_0080	GO:0005524 GO:0016887 GO:0017111 GO:0000166	
kfl00656_0100	GO:0005524 GO:0008026 GO:0004386 GO:0003676	K14809
kfl00657_0020	GO:0006355 GO:0003677 GO:0003700	K09285
kfl00657_0050	GO:0005515	
kfl00658_0030	GO:0005975 GO:0003824 GO:0004553	
kfl00658_0050	GO:0006396 GO:0016075 GO:0005622 GO:0003723 GO:0003725 GO:0004525	
kfl00658_0080	GO:0000079 GO:0019901	
kfl00658_0090	GO:0019028 GO:0005198	
kfl00658_0110	GO:0005488	
kfl00658_0120	GO:0005524	
kfl00658_0160	GO:0008270	
kfl00659_0050	GO:0006479 GO:0005737 GO:0008276	K11437
kfl00659_0080	GO:0051276 GO:0005694 GO:0005524 GO:0005515	
kfl00660_0010	GO:0016310 GO:0005524 GO:0003824 GO:0016301 GO:0016874	K08244
kfl00660_0040	GO:0006351 GO:0003676 GO:0008270	K03019
kfl00661_0010	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00661_0020	GO:0006265 GO:0007018 GO:0005694 GO:0005524 GO:0003677 GO:0003917 GO:0003777	K18806
kfl00662_0020	GO:0005622 GO:0008270	
kfl00662_0030	GO:0008299 GO:0015979 GO:0016765	K05356
kfl00662_0050	GO:0055085 GO:0006810 GO:0005488	K15113
kfl00662_0060	GO:0005524 GO:0008026 GO:0004386 GO:0003676	K14778
kfl00662_0070	GO:0008270	
kfl00663_0010	GO:0005515	K12821
kfl00663_0020	GO:0005634 GO:0005515	K12271
kfl00663_0030	GO:0071805 GO:0016020 GO:0015079	
kfl00664_0020	GO:0008168	
kfl00664_0030	GO:0005515	
kfl00664_0050	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K08818
kfl00664_0060	GO:0008152 GO:0000166 GO:0016491	K11153
kfl00665_0040	GO:0016998	
kfl00665_0050	GO:0018106 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0000156 GO:0000155	
kfl00665_0060	GO:0016788 GO:0004518 GO:0003676	
kfl00665_0070	GO:0006629 GO:0004806	
kfl00665_0080	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00665_0090	GO:0055085 GO:0016020	
kfl00665_0110p	GO:0009186 GO:0055114 GO:0016491 GO:0004748 GO:0046914	
kfl00666_0010p	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0016772	
kfl00666_0020	GO:0008152 GO:0003824 GO:0016747	K07513
kfl00666_0050	GO:0006486 GO:0030173 GO:0008373	
kfl00667_0010	GO:0008652 GO:0008152 GO:0051539 GO:0016836	K01703
kfl00667_0030	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00667_0040	GO:0005975 GO:0003824 GO:0043169 GO:0004553	K21362
kfl00667_0050	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0016705	
kfl00667_0060	GO:0006396 GO:0005622 GO:0003723 GO:0004000 GO:0003725	
kfl00667_0070	GO:0003677 GO:0003676	
kfl00668_0020	GO:0003333 GO:0016020 GO:0015171	
kfl00668_0030	GO:0005622 GO:0003723 GO:0019843	K14560
kfl00668_0060	GO:0008270	
kfl00668_0070	GO:0055114 GO:0000166 GO:0016491 GO:0016747 GO:0008270	K23164
kfl00669_0020	GO:0016787	K14402
kfl00670_0010	GO:0005515	
kfl00670_0030	GO:0005515	K14553
kfl00670_0080	GO:0008270	
kfl00671_0010p	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00671_0040	GO:0005488	
kfl00672_0010	GO:0005975 GO:0004553	
kfl00672_0030	GO:0051276 GO:0005694 GO:0005524 GO:0005515	
kfl00672_0040	GO:0055114 GO:0008762 GO:0003824 GO:0050660 GO:0016491 GO:0016614	K09828
kfl00672_0050	GO:0005515	
kfl00672_0060p	GO:0005515	
kfl00673_0030	GO:0006281 GO:0030870 GO:0005524	K10866
kfl00673_0050	GO:0008152 GO:0055114 GO:0006744 GO:0050660 GO:0016491 GO:0016709	K06126
kfl00673_0070	GO:0006367 GO:0005669	K03132
kfl00674_0010	GO:0008152 GO:0055114 GO:0016491 GO:0016620	K00131
kfl00674_0020	GO:0006629 GO:0004806	
kfl00674_0030	GO:0005622 GO:0005525 GO:0003924	K06207
kfl00674_0040	GO:0016884	
kfl00674_0060	GO:0009058 GO:0009250 GO:2001070 GO:0009011	K00703
kfl00674_0070	GO:0006139 GO:0005524 GO:0019205	K13800
kfl00675_0020	GO:0006260 GO:0005524 GO:0003688	
kfl00675_0050	GO:0006260 GO:0005524 GO:0003688	
kfl00676_0010	GO:0008171 GO:0008168 GO:0046983	
kfl00676_0020	GO:0008152 GO:0000036 GO:0003824 GO:0048037 GO:0000166 GO:0031177	
kfl00676_0030	GO:0005509	
kfl00676_0040	GO:0008152 GO:0000036 GO:0003824 GO:0048037 GO:0000166 GO:0031177	
kfl00676_0050	GO:0003950	
kfl00677_0020	GO:0005524 GO:0004003 GO:0003677 GO:0016787	
kfl00677_0040	GO:0006275 GO:0043626 GO:0003677 GO:0030337	
kfl00677_0070	GO:0006351	
kfl00677_0080	GO:0006629 GO:0008152	
kfl00677_0110	GO:0006260 GO:0005524 GO:0004003 GO:0003677	
kfl00677_0130	GO:0005975 GO:0004553	
kfl00677_0140	GO:0005975 GO:0016020 GO:0008107	
kfl00677_0180	GO:0019028 GO:0005198	
kfl00677_0200	GO:0003677 GO:0004518	
kfl00678_0020	GO:0005515	K10523
kfl00678_0060	GO:0055114 GO:0016491 GO:0016706	
kfl00678_0080	GO:0005515	
kfl00679_0020	GO:0006260 GO:0005524 GO:0003688	
kfl00679_0040	GO:0005634	
kfl00679_0060	GO:0006260 GO:0003896	
kfl00679_0070	GO:0008270	
kfl00680_0010p	GO:0055114 GO:0016491 GO:0016706	
kfl00680_0020	GO:0006468 GO:0005524 GO:0003824 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00680_0030	GO:0006415 GO:0005737 GO:0003747 GO:0016149	K02835
kfl00680_0040	GO:0016020 GO:0005509	
kfl00680_0060	GO:0006506 GO:0031227 GO:0016757	K05286
kfl00681_0010	GO:0072488 GO:0016020 GO:0008519	K03320
kfl00681_0020	GO:0006457 GO:0009408 GO:0005524 GO:0031072 GO:0051082	K03686
kfl00681_0050	GO:0006508 GO:0016021 GO:0004222 GO:0005515	
kfl00681_0060	GO:0046854	K01092
kfl00681_0080	GO:0005622 GO:0008270	
kfl00682_0010	GO:0016021	
kfl00682_0020	GO:0006260 GO:0003677 GO:0003887	K02328
kfl00682_0030	GO:0006397	K13171
kfl00682_0050	GO:0015979 GO:0016020 GO:0009523	
kfl00682_0060	GO:0005975 GO:0016868 GO:0000287 GO:0004610	K01836
kfl00682_0090	GO:0045454 GO:0055114 GO:0016972	K10758
kfl00683_0010	GO:0003676 GO:0008270	
kfl00683_0020	GO:0005515	
kfl00683_0040	GO:0048046 GO:0030145 GO:0045735	
kfl00683_0050	GO:0008152 GO:0000166 GO:0016491	
kfl00684_0040	GO:0006334 GO:0000786 GO:0003677	
kfl00684_0060	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	
kfl00684_0080	GO:0005515	
kfl00684_0090	GO:0006364 GO:0032040	K14567
kfl00685_0010	GO:0031072 GO:0051082	K22520
kfl00686_0010	GO:0045454 GO:0009055 GO:0015035	K03676
kfl00686_0020	GO:0055114 GO:0031418 GO:0005506 GO:0016491 GO:0016705 GO:0016706	K00472
kfl00686_0030	GO:0005488	K03456
kfl00686_0040	GO:0016757	
kfl00686_0050	GO:0035434 GO:0016021 GO:0005375	
kfl00686_0070	GO:0005975 GO:0003824 GO:0043169	
kfl00686_0080	GO:0016757	
kfl00687_0030	GO:0003866 GO:0003824 GO:0016765	K00800
kfl00687_0040	GO:0009058	
kfl00687_0050	GO:0006413 GO:0003723 GO:0003743	K02518
kfl00687_0060	GO:0043039 GO:0006418 GO:0006435 GO:0005737 GO:0005524 GO:0004812 GO:0000166 GO:0004829	K01868
kfl00687_0070	GO:0005543 GO:0005515	
kfl00687_0080	GO:0015031	K12197
kfl00687_0090	GO:0005515	
kfl00688_0050	GO:0008270	
kfl00689_0030	GO:0005515	K14003
kfl00689_0060	GO:0005515	K19678
kfl00689_0070	GO:0005515	K19753
kfl00690_0060	GO:0009059 GO:0030176	K09658
kfl00690_0100	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02902
kfl00690_0120	GO:0005488 GO:0005515	
kfl00691_0010	GO:0005515	K14848
kfl00691_0030	GO:0006355 GO:0046983 GO:0043565 GO:0003700	
kfl00691_0040	GO:0005634 GO:0003677	
kfl00691_0050	GO:0007018 GO:0005524 GO:0003777	
kfl00691_0060	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0004497 GO:0016705	K09832
kfl00691_0070	GO:0003676 GO:0000166	K12890
kfl00692_0010p	GO:0006260 GO:0005524 GO:0003688	
kfl00692_0020	GO:0005515	
kfl00692_0040	GO:0005515 GO:0008270	K11985
kfl00692_0060	GO:0005515	
kfl00693_0020	GO:0005515	
kfl00693_0030	GO:0016020	K15281
kfl00693_0050	GO:0009073 GO:0004107	K01736
kfl00694_0010	GO:0005515 GO:0008270	
kfl00695_0030	GO:0008152 GO:0000166 GO:0016491	
kfl00696_0030	GO:0006508 GO:0005737 GO:0008239	
kfl00696_0060	GO:0006412 GO:0005622 GO:0005840 GO:0003735	
kfl00696_0070	GO:0006265 GO:0005694 GO:0003677 GO:0003916 GO:0003917	K03168
kfl00696_0080	GO:0008270	
kfl00697_0010	GO:0005524	K09489
kfl00697_0020	GO:0005524	
kfl00697_0040	GO:0008152 GO:0055114 GO:0004097 GO:0016491	
kfl00698_0010	GO:0003677 GO:0005515	
kfl00698_0020	GO:0055114 GO:0009055 GO:0046872 GO:0030151 GO:0000166 GO:0016491	
kfl00698_0030	GO:0051103 GO:0006310 GO:0006281 GO:0006260 GO:0005524 GO:0003677 GO:0003910 GO:0003909 GO:0005515	K10747
kfl00698_0040	GO:0008152 GO:0003824	
kfl00698_0050	GO:0016020	
kfl00698_0060	GO:0006355 GO:0046983 GO:0043565 GO:0003700	
kfl00698_0070	GO:0000045 GO:0005737	K08336
kfl00699_0040	GO:0005975 GO:0030246 GO:0003824 GO:0016853	K01792
kfl00699_0050	GO:0006544 GO:0055114 GO:0003824 GO:0004375 GO:0030170	K00281
kfl00700_0010p	GO:0018106 GO:0016310 GO:0006468 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0005515 GO:0004673 GO:0004672 GO:0004674 GO:0004713 GO:0016772 GO:0000156 GO:0000155	
kfl00700_0040	GO:0005515	K23289
kfl00701_0010	GO:0043085 GO:0016485 GO:0016021	
kfl00701_0020	GO:0006812 GO:0055085 GO:0016021 GO:0008324	K14692
kfl00701_0030	GO:0055114 GO:0009055	
kfl00701_0050	GO:0006457 GO:0031072 GO:0051082	K09510
kfl00701_0080p	GO:0051537 GO:0009055 GO:0051536	
kfl00702_0010	GO:0003676 GO:0008270	
kfl00702_0030	GO:0005524 GO:0003677 GO:0004386 GO:0003676	
kfl00702_0050	GO:0006355 GO:0019028 GO:0003677 GO:0003700 GO:0005198	
kfl00702_0060	GO:0005515 GO:0008270	
kfl00702_0120	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00702_0140	GO:0005524 GO:0004003 GO:0003677 GO:0016787	
kfl00704_0010p	GO:0005515 GO:0008270	
kfl00704_0030	GO:0003723	
kfl00704_0050	GO:0008152 GO:0005737 GO:0000166 GO:0016491	K06287
kfl00705_0030	GO:0005515	K11650
kfl00705_0040p	GO:0006817 GO:0016020 GO:0005315	
kfl00706_0020	GO:0009058 GO:0016779	K00966
kfl00706_0060	GO:0006457 GO:0003677 GO:0031072 GO:0005515 GO:0051082	K09522
kfl00706_0090	GO:0006413 GO:0005622 GO:0005525 GO:0003924 GO:0003743	K02519
kfl00707_0020	GO:0008270	
kfl00707_0030	GO:0003824	K05956
kfl00707_0040	GO:0005975 GO:0003824 GO:0043169 GO:0004553	K19891
kfl00708_0030	GO:0006810 GO:0016020 GO:0005215	
kfl00708_0040	GO:0005515	K21440
kfl00708_0050	GO:0005488 GO:0005515	
kfl00708_0060	GO:0006306 GO:0003677	
kfl00708_0070	GO:0006355 GO:0006352 GO:0006413 GO:0003743 GO:0008270	
kfl00708_0090	GO:0004651 GO:0016740	
kfl00708_0100	GO:0006355 GO:0006367 GO:0003677 GO:0005488	
kfl00708_0120	GO:0006351 GO:0005634 GO:0003677 GO:0004518 GO:0003676 GO:0008270	
kfl00708_0130	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00709_0020	GO:0006508 GO:0008234	
kfl00709_0060	GO:0005515	
kfl00709_0070	GO:0006310 GO:0003677 GO:0000150	
kfl00709_0080	GO:0005975 GO:0003824 GO:0043169 GO:0004553	
kfl00709_0090	GO:0006468 GO:0005524 GO:0003676 GO:0004672 GO:0004674 GO:0004713 GO:0004523 GO:0016772	
kfl00710_0010	GO:0055085 GO:0006810 GO:0005488	
kfl00710_0020	GO:0006260 GO:0006139 GO:0005622 GO:0008408 GO:0003677 GO:0003887 GO:0003676	K02335
kfl00710_0030	GO:0008152 GO:0055114 GO:0016491 GO:0016620	
kfl00710_0050	GO:0006508 GO:0004197	
kfl00711_0030	GO:0006260 GO:0005524 GO:0003688	
kfl00712_0020	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00712_0030	GO:0006310 GO:0006281 GO:0006955 GO:0005524 GO:0003723 GO:0000400 GO:0016788 GO:0000287 GO:0003676 GO:0016740	
kfl00712_0040	GO:0046782	
kfl00712_0050	GO:0006260 GO:0006139 GO:0003677 GO:0003887 GO:0003676 GO:0000166	
kfl00712_0060	GO:0005515 GO:0008270	
kfl00712_0100	GO:0006508 GO:0008234	
kfl00712_0140	GO:0006370 GO:0006397 GO:0004484	
kfl00712_0150	GO:0003677 GO:0004518	
kfl00713_0010		
kfl00713_0040	GO:0008152 GO:0006568 GO:0003824 GO:0004834	K01695
kfl00714_0020	GO:0005622 GO:0005515 GO:0008270	K11968
kfl00714_0040	GO:0006886 GO:0005488 GO:0008565	K20223
kfl00714_0050	GO:0032012 GO:0005622 GO:0005086 GO:0005488	K18442
kfl00714_0060	GO:0007018 GO:0005524 GO:0003777	K11498
kfl00715_0020	GO:0006633 GO:0000036 GO:0048037 GO:0031177	K03955
kfl00715_0030	GO:0016021	
kfl00715_0040	GO:0042218 GO:0009058 GO:0008152 GO:0016847 GO:0003824 GO:0030170 GO:0016740 GO:0016769	
kfl00715_0050	GO:0008152 GO:0003824	K00162
kfl00715_0060	GO:0005515	
kfl00716_0020	GO:0008270	
kfl00717_0010	GO:0005975 GO:0016773	K22935
kfl00717_0040	GO:0006812 GO:0006885 GO:0006814 GO:0055085 GO:0016021 GO:0015385 GO:0015299	
kfl00717_0060	GO:0006260 GO:0005663 GO:0005622 GO:0005524 GO:0003677 GO:0003689 GO:0017111 GO:0000166	K10754
kfl00718_0010	GO:0006355 GO:0046983 GO:0043565 GO:0003700	
kfl00719_0010	GO:0045454 GO:0009055 GO:0005515 GO:0015035	
kfl00719_0030	GO:0005515	
kfl00719_0040	GO:0016567 GO:0000151 GO:0005488 GO:0004842	
kfl00719_0050	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00719_0060	GO:0005515	
kfl00720_0020	GO:0006886 GO:0006913 GO:0015031 GO:0007165 GO:0007264 GO:0005622 GO:0016020 GO:0005525 GO:0003924	K07936
kfl00720_0040	GO:0003676 GO:0000166 GO:0008270	
kfl00720_0050	GO:0016020	K21989
kfl00721_0010	GO:0006278 GO:0003723 GO:0003964	
kfl00721_0040	GO:0009311 GO:0003824 GO:0004573	K01228
kfl00721_0050	GO:0008080	
kfl00722_0010	GO:0008152 GO:0055114 GO:0016491 GO:0016620	K17761
kfl00722_0030	GO:0051087 GO:0005515	
kfl00722_0040	GO:0051087	
kfl00722_0050	GO:0006428 GO:0006418 GO:0005737 GO:0005524 GO:0004812 GO:0004822 GO:0000166	K01870
kfl00722_0070	GO:0008152 GO:0006807 GO:0005524 GO:0003824 GO:0016874 GO:0046872	K01955
kfl00723_0050	GO:0008152 GO:0003824	
kfl00724_0020	GO:0007160	
kfl00724_0030	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00724_0040	GO:0008289	
kfl00724_0050	GO:0006470 GO:0008287 GO:0003824 GO:0004722	K14497
kfl00725_0020	GO:0016021 GO:0005515	
kfl00725_0030	GO:0006396 GO:0015969 GO:0005622 GO:0005488 GO:0005509 GO:0005515	K00951
kfl00725_0040	GO:0006281 GO:0006355 GO:0005622 GO:0005634 GO:0005515 GO:0008270	K03142
kfl00725_0050	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K08832
kfl00726_0010	GO:0006814 GO:0016020 GO:0008508	K03453
kfl00726_0020	GO:0005488	
kfl00726_0050	GO:0051205 GO:0016021	K03217
kfl00726_0060	GO:0006355 GO:0000160 GO:0000156	
kfl00726_0080	GO:0005524	K10355
kfl00727_0040	GO:0009082 GO:0008652 GO:0055114 GO:0050662 GO:0004455 GO:0000166 GO:0016491 GO:0016616	K00053
kfl00727_0080	GO:0005515	
kfl00728_0020	GO:0009186 GO:0055114 GO:0016491 GO:0004748 GO:0046914	
kfl00728_0030	GO:0006810 GO:0016020 GO:0005215	
kfl00728_0040	GO:0006259 GO:0006265 GO:0005694 GO:0005524 GO:0003677 GO:0003918	
kfl00728_0060	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00728_0080	GO:0009664 GO:0005576	
kfl00728_0090	GO:0006370	
kfl00728_0100	GO:0006355 GO:0005622 GO:0005524 GO:0009055 GO:0051536 GO:0008134	
kfl00729_0010	GO:0008152 GO:0000166 GO:0016491	
kfl00729_0020	GO:0005515	
kfl00729_0030	GO:0006508 GO:0003824 GO:0005515 GO:0004252	
kfl00730_0010p	GO:0015074 GO:0006310 GO:0003677	
kfl00730_0040	GO:0030001 GO:0055085 GO:0016020 GO:0046873	
kfl00730_0050	GO:0006163 GO:0004385 GO:0005515	K00942
kfl00731_0030	GO:0005634	
kfl00731_0050p	GO:0006486	
kfl00732_0050	GO:0006486	
kfl00732_0070	GO:0006278 GO:0003723 GO:0003964	
kfl00733_0020	GO:0005634 GO:0005515	
kfl00733_0040	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00734_0010	GO:0005509	K02183
kfl00734_0020	GO:0006396 GO:0003723 GO:0008173 GO:0008168	K03216
kfl00734_0040	GO:0006364 GO:0005737 GO:0008173 GO:0003824 GO:0051536	
kfl00734_0060	GO:0016114 GO:0008685	K01770
kfl00734_0080	GO:0005622 GO:0003676 GO:0008270	
kfl00735_0010	GO:0006508 GO:0005838	K03031
kfl00735_0020	GO:0030154 GO:0016539 GO:0007275 GO:0006508 GO:0016020 GO:0008233	
kfl00736_0020	GO:0008270	
kfl00736_0060	GO:0008270	
kfl00736_0070	GO:0008270	
kfl00737_0010	GO:0006412 GO:0005622 GO:0005840 GO:0015935 GO:0003723 GO:0003735	K02989
kfl00737_0020	GO:0006508	K01304
kfl00737_0030	GO:0009058 GO:0009063 GO:0009234 GO:0070204 GO:0016836 GO:0008909 GO:0000287 GO:0030976	K14759
kfl00738_0030	GO:0005622 GO:0003676 GO:0008270	
kfl00738_0060	GO:0005524 GO:0003677 GO:0004386 GO:0003676	
kfl00738_0070	GO:0006468 GO:0006355 GO:0000160 GO:0005524 GO:0004672 GO:0004713 GO:0016772 GO:0000156	
kfl00738_0090	GO:0005515	
kfl00739_0010	GO:0006814 GO:0016020 GO:0008508	K03453
kfl00739_0020	GO:0055114 GO:0008762 GO:0003824 GO:0050660 GO:0016491 GO:0016614	K00102
kfl00739_0040	GO:0003676	
kfl00739_0060	GO:0009058 GO:0005985 GO:0046524	K00696
kfl00739_0070	GO:0008270	
kfl00740_0040	GO:0016747	
kfl00741_0010	GO:0005975 GO:0016773	
kfl00741_0020	GO:0006633 GO:0055114 GO:0005506 GO:0016491	K14424
kfl00741_0030	GO:0016192 GO:0016021 GO:0005515	K08518
kfl00741_0040	GO:0005515	
kfl00742_0020	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00742_0030	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00742_0050	GO:0006457 GO:0031072 GO:0051082	
kfl00742_0070	GO:0055085 GO:0016020	
kfl00742_0080	GO:0005515	K00799
kfl00743_0040	GO:0005515	K03037
kfl00743_0050	GO:0006139 GO:0008168	
kfl00743_0060	GO:0008270	
kfl00744_0010	GO:0006811 GO:0015671 GO:0055085 GO:0016020 GO:0020037 GO:0005216 GO:0005506 GO:0019825	
kfl00744_0020	GO:0016311 GO:0006470 GO:0016791 GO:0005515 GO:0004725 GO:0008138	K01110
kfl00745_0010	GO:0005515	
kfl00745_0020	GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0022857 GO:0005215	K08145
kfl00745_0030	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	
