Gene ID	GO	KO	KOG	ENZYME	PANTHER
Vocar.0021s0018					
Vocar.0021s0019					
Vocar.0021s0023					
Vocar.0021s0026					
Vocar.0021s0027					
Vocar.0021s0028					
Vocar.0021s0029					
Vocar.0021s0030					
Vocar.0021s0031					
Vocar.0021s0034					
Vocar.0021s0040					
Vocar.0021s0041					
Vocar.0021s0043					
Vocar.0021s0044					
Vocar.0021s0045					
Vocar.0021s0047					
Vocar.0021s0048					
Vocar.0021s0049					
Vocar.0021s0050					
Vocar.0021s0051					
Vocar.0021s0052					
Vocar.0021s0054					
Vocar.0021s0055					
Vocar.0021s0056					
Vocar.0021s0057					
Vocar.0021s0059					
Vocar.0021s0061					
Vocar.0021s0062					
Vocar.0021s0063					
Vocar.0021s0065					
Vocar.0021s0066					
Vocar.0021s0067					
Vocar.0021s0068					
Vocar.0021s0069					
Vocar.0021s0073					
Vocar.0021s0074					
Vocar.0021s0078					
Vocar.0021s0080					
Vocar.0021s0081					
Vocar.0021s0084					
Vocar.0021s0086					
Vocar.0021s0090					
Vocar.0021s0092					
Vocar.0021s0094					
Vocar.0021s0095					
Vocar.0021s0097					
Vocar.0021s0099					
Vocar.0021s0100					
Vocar.0021s0101					
Vocar.0021s0102					
Vocar.0021s0104					
Vocar.0021s0105					
Vocar.0021s0109					
Vocar.0021s0110					
Vocar.0021s0112					
Vocar.0021s0113					
Vocar.0021s0114					
Vocar.0021s0115					
Vocar.0021s0116					
Vocar.0021s0118					
Vocar.0021s0119					
Vocar.0021s0120					
Vocar.0021s0121					
Vocar.0021s0122					
Vocar.0021s0123					
Vocar.0021s0125					
Vocar.0021s0126					
Vocar.0021s0127					
Vocar.0021s0129					
Vocar.0021s0132					
Vocar.0021s0134					
Vocar.0021s0136					
Vocar.0021s0137					
Vocar.0021s0138					
Vocar.0021s0139					
Vocar.0021s0145					
Vocar.0021s0148					
Vocar.0021s0149					
Vocar.0021s0150					
Vocar.0021s0151					
Vocar.0021s0152					
Vocar.0021s0153					
Vocar.0021s0154					
Vocar.0021s0158					
Vocar.0021s0159					
Vocar.0021s0162					
Vocar.0021s0166					
Vocar.0021s0167					
Vocar.0021s0168					
Vocar.0021s0169					
Vocar.0021s0172					
Vocar.0021s0174					
Vocar.0021s0178					
Vocar.0021s0180					
Vocar.0021s0182					
Vocar.0021s0183					
Vocar.0021s0185					
Vocar.0021s0187					
Vocar.0021s0189					
Vocar.0021s0190					
Vocar.0021s0191					
Vocar.0021s0193					
Vocar.0021s0196					
Vocar.0021s0197					
Vocar.0021s0200					
Vocar.0021s0202					
Vocar.0021s0203					
Vocar.0021s0204					
Vocar.0021s0205					
Vocar.0021s0206					
Vocar.0021s0207					
Vocar.0021s0208					
Vocar.0021s0209					
Vocar.0021s0210					
Vocar.0022s0002					
Vocar.0022s0003					
Vocar.0022s0004					
Vocar.0022s0006					
Vocar.0022s0007					
Vocar.0022s0009					
Vocar.0022s0010					
Vocar.0022s0011					
Vocar.0022s0012					
Vocar.0022s0013					
Vocar.0022s0014					
Vocar.0022s0016					
Vocar.0022s0018					
Vocar.0022s0019					
Vocar.0022s0020					
Vocar.0022s0021					
Vocar.0022s0025					
Vocar.0022s0029					
Vocar.0022s0030					
Vocar.0022s0031					
Vocar.0022s0035					
Vocar.0022s0036					
Vocar.0022s0037					
Vocar.0022s0038					
Vocar.0022s0039					
Vocar.0022s0040					
Vocar.0022s0041					
Vocar.0022s0042					
Vocar.0022s0044					
Vocar.0022s0045					
Vocar.0022s0046					
Vocar.0022s0048					
Vocar.0022s0049					
Vocar.0022s0050					
Vocar.0022s0051					
Vocar.0022s0053					
Vocar.0022s0055					
Vocar.0022s0056					
Vocar.0022s0057					
Vocar.0022s0059					
Vocar.0022s0060					
Vocar.0022s0061					
Vocar.0022s0063					
Vocar.0022s0064					
Vocar.0022s0066					
Vocar.0022s0067					
Vocar.0022s0068					
Vocar.0022s0070					
Vocar.0022s0072					
Vocar.0022s0074					
Vocar.0022s0076					
Vocar.0022s0077					
Vocar.0022s0078					
Vocar.0022s0080					
Vocar.0022s0081					
Vocar.0022s0083					
Vocar.0022s0086					
Vocar.0022s0089					
Vocar.0022s0091					
Vocar.0022s0094					
Vocar.0022s0095					
Vocar.0022s0096					
Vocar.0022s0099					
Vocar.0022s0103					
Vocar.0022s0104					
Vocar.0022s0105					
Vocar.0022s0108					
Vocar.0022s0109					
Vocar.0022s0110					
Vocar.0022s0112					
Vocar.0022s0113					
Vocar.0022s0114					
Vocar.0022s0117					
Vocar.0022s0119					
Vocar.0022s0120					
Vocar.0022s0121					
Vocar.0022s0122					
Vocar.0022s0123					
Vocar.0022s0124					
Vocar.0022s0125					
Vocar.0022s0126					
Vocar.0022s0127					
Vocar.0022s0129					
Vocar.0022s0131					
Vocar.0022s0133					
Vocar.0022s0134					
Vocar.0022s0136					
Vocar.0022s0140					
Vocar.0022s0141					
Vocar.0022s0143					
Vocar.0022s0145					
Vocar.0022s0146					
Vocar.0022s0147					
Vocar.0022s0149					
Vocar.0022s0151					
Vocar.0022s0154					
Vocar.0022s0157					
Vocar.0022s0158					
Vocar.0022s0161					
Vocar.0022s0162					
Vocar.0022s0164					
Vocar.0022s0166					
Vocar.0022s0167					
Vocar.0022s0168					
Vocar.0022s0170					
Vocar.0022s0171					
Vocar.0022s0172					
Vocar.0022s0173					
Vocar.0022s0174					
Vocar.0022s0175					
Vocar.0022s0176					
Vocar.0022s0177					
Vocar.0022s0178					
Vocar.0022s0179					
Vocar.0022s0180					
Vocar.0022s0181					
Vocar.0022s0183					
Vocar.0022s0184					
Vocar.0022s0185					
Vocar.0022s0186					
Vocar.0022s0189					
Vocar.0022s0190					
Vocar.0022s0191					
Vocar.0022s0194					
Vocar.0022s0195					
Vocar.0022s0196					
Vocar.0022s0197					
Vocar.0022s0200					
Vocar.0022s0205					
Vocar.0022s0208					
Vocar.0022s0209					
Vocar.0022s0210					
Vocar.0022s0211					
Vocar.0022s0212					
Vocar.0022s0213					
Vocar.0022s0214					
Vocar.0022s0217					
Vocar.0022s0218					
Vocar.0022s0219					
Vocar.0022s0220					
Vocar.0022s0222					
Vocar.0022s0223					
Vocar.0022s0224					
Vocar.0022s0225					
Vocar.0022s0227					
Vocar.0022s0229					
Vocar.0023s0001					
Vocar.0023s0002					
Vocar.0023s0003					
Vocar.0023s0004					
Vocar.0023s0005					
Vocar.0023s0006					
Vocar.0023s0007					
Vocar.0023s0010					
Vocar.0023s0011					
Vocar.0023s0012					
Vocar.0023s0014					
Vocar.0023s0016					
Vocar.0023s0017					
Vocar.0023s0018					
Vocar.0023s0020					
Vocar.0023s0022					
Vocar.0023s0026					
Vocar.0023s0028					
Vocar.0023s0030					
Vocar.0023s0032					
Vocar.0023s0033					
Vocar.0023s0035					
Vocar.0023s0036					
Vocar.0023s0037					
Vocar.0023s0038					
Vocar.0023s0041					
Vocar.0023s0043					
Vocar.0023s0048					
Vocar.0023s0049					
Vocar.0023s0051					
Vocar.0023s0054					
Vocar.0023s0057					
Vocar.0023s0058					
Vocar.0023s0059					
Vocar.0023s0060					
Vocar.0023s0061					
Vocar.0023s0063					
Vocar.0023s0064					
Vocar.0023s0065					
Vocar.0023s0066					
Vocar.0023s0067					
Vocar.0023s0068					
Vocar.0023s0069					
Vocar.0023s0070					
Vocar.0023s0071					
Vocar.0023s0072					
Vocar.0023s0074					
Vocar.0023s0075					
Vocar.0023s0076					
Vocar.0023s0077					
Vocar.0023s0078					
Vocar.0023s0079					
Vocar.0023s0081					
Vocar.0023s0082					
Vocar.0023s0083					
Vocar.0023s0085					
Vocar.0023s0087					
Vocar.0023s0088					
Vocar.0023s0089					
Vocar.0023s0090					
Vocar.0023s0091					
Vocar.0023s0092					
Vocar.0023s0093					
Vocar.0023s0094					
Vocar.0023s0095					
Vocar.0023s0096					
Vocar.0023s0097					
Vocar.0023s0103					
Vocar.0023s0105					
Vocar.0023s0106					
Vocar.0023s0107					
Vocar.0023s0108					
Vocar.0023s0110					
Vocar.0023s0111					
Vocar.0023s0112					
Vocar.0023s0114					
Vocar.0023s0116					
Vocar.0023s0117					
Vocar.0023s0121					
Vocar.0023s0124					
Vocar.0023s0125					
Vocar.0023s0126					
Vocar.0023s0127					
Vocar.0023s0129					
Vocar.0023s0130					
Vocar.0023s0131					
Vocar.0023s0132					
Vocar.0023s0134					
Vocar.0023s0135					
Vocar.0023s0136					
Vocar.0023s0137					
Vocar.0023s0138					
Vocar.0023s0140					
Vocar.0023s0141					
Vocar.0023s0142					
Vocar.0023s0143					
Vocar.0023s0145					
Vocar.0023s0146					
Vocar.0023s0147					
Vocar.0023s0148					
Vocar.0023s0150					
Vocar.0023s0151					
Vocar.0023s0153					
Vocar.0023s0154					
Vocar.0023s0155					
Vocar.0023s0156					
Vocar.0023s0159					
Vocar.0023s0160					
Vocar.0023s0161					
Vocar.0023s0162					
Vocar.0023s0163					
Vocar.0023s0165					
Vocar.0023s0166					
Vocar.0023s0167					
Vocar.0023s0169					
Vocar.0023s0170					
Vocar.0023s0171					
Vocar.0023s0172					
Vocar.0023s0176					
Vocar.0023s0177					
Vocar.0023s0181					
Vocar.0023s0183					
Vocar.0023s0185					
Vocar.0023s0187					
Vocar.0023s0188					
Vocar.0023s0190					
Vocar.0023s0191					
Vocar.0023s0192					
Vocar.0023s0194					
Vocar.0023s0195					
Vocar.0023s0196					
Vocar.0023s0197					
Vocar.0023s0198					
Vocar.0023s0199					
Vocar.0023s0200					
Vocar.0023s0201					
Vocar.0023s0202					
Vocar.0023s0203					
Vocar.0023s0204					
Vocar.0023s0205					
Vocar.0023s0207					
Vocar.0023s0209					
Vocar.0023s0212					
Vocar.0023s0215					
Vocar.0023s0217					
Vocar.0023s0218					
Vocar.0023s0219					
Vocar.0023s0222					
Vocar.0023s0224					
Vocar.0023s0225					
Vocar.0023s0226					
Vocar.0023s0227					
Vocar.0023s0228					
Vocar.0023s0229					
Vocar.0023s0230					
Vocar.0024s0001					
Vocar.0024s0002					
Vocar.0024s0003					
Vocar.0024s0004					
Vocar.0024s0006					
Vocar.0024s0007					
Vocar.0024s0008					
Vocar.0024s0010					
Vocar.0024s0011					
Vocar.0024s0015					
Vocar.0024s0016					
Vocar.0024s0017					
Vocar.0024s0018					
Vocar.0024s0019					
Vocar.0024s0020					
Vocar.0024s0023					
Vocar.0024s0024					
Vocar.0024s0027					
Vocar.0024s0029					
Vocar.0024s0031					
Vocar.0024s0033					
Vocar.0024s0036					
Vocar.0024s0037					
Vocar.0024s0039					
Vocar.0024s0042					
Vocar.0024s0043					
Vocar.0024s0044					
Vocar.0024s0045					
Vocar.0024s0046					
Vocar.0024s0051					
Vocar.0024s0052					
Vocar.0024s0053					
Vocar.0024s0055					
Vocar.0024s0056					
Vocar.0024s0057					
Vocar.0024s0058					
Vocar.0024s0060					
Vocar.0024s0061					
Vocar.0024s0064					
Vocar.0024s0065					
Vocar.0024s0067					
Vocar.0024s0069					
Vocar.0024s0071					
Vocar.0024s0072					
Vocar.0024s0073					
Vocar.0024s0074					
Vocar.0024s0075					
Vocar.0024s0077					
Vocar.0024s0078					
Vocar.0024s0079					
Vocar.0024s0080					
Vocar.0024s0082					
Vocar.0024s0083					
Vocar.0024s0084					
Vocar.0024s0090					
Vocar.0024s0091					
Vocar.0024s0092					
Vocar.0024s0093					
Vocar.0024s0094					
Vocar.0024s0095					
Vocar.0024s0102					
Vocar.0024s0103					
Vocar.0024s0104					
Vocar.0024s0105					
Vocar.0024s0106					
Vocar.0024s0107					
Vocar.0024s0108					
Vocar.0024s0111					
Vocar.0024s0112					
Vocar.0024s0113					
Vocar.0024s0114					
Vocar.0024s0115					
Vocar.0024s0116					
Vocar.0024s0118					
Vocar.0024s0120					
Vocar.0024s0121					
Vocar.0024s0122					
Vocar.0024s0123					
Vocar.0024s0124					
Vocar.0024s0126					
Vocar.0024s0127					
Vocar.0024s0129					
Vocar.0024s0131					
Vocar.0024s0132					
Vocar.0024s0133					
Vocar.0024s0134					
Vocar.0024s0135					
Vocar.0024s0136					
Vocar.0024s0137					
Vocar.0024s0138					
Vocar.0024s0139					
Vocar.0024s0140					
Vocar.0024s0141					
Vocar.0024s0142					
Vocar.0024s0143					
Vocar.0024s0145					
Vocar.0024s0146					
Vocar.0024s0148					
Vocar.0024s0149					
Vocar.0024s0150					
Vocar.0024s0151					
Vocar.0024s0152					
Vocar.0024s0153					
Vocar.0024s0154					
Vocar.0024s0155					
Vocar.0024s0157					
Vocar.0024s0158					
Vocar.0024s0160					
Vocar.0024s0165					
Vocar.0024s0166					
Vocar.0024s0167					
Vocar.0024s0168					
Vocar.0024s0170					
Vocar.0024s0171					
Vocar.0024s0172					
Vocar.0024s0173					
Vocar.0024s0174					
Vocar.0024s0175					
Vocar.0024s0176					
Vocar.0024s0179					
Vocar.0024s0180					
Vocar.0024s0181					
Vocar.0024s0182					
Vocar.0024s0183					
Vocar.0024s0184					
Vocar.0024s0185					
Vocar.0024s0186					
Vocar.0024s0187					
Vocar.0024s0191					
Vocar.0024s0192					
Vocar.0024s0194					
Vocar.0024s0195					
Vocar.0024s0196					
Vocar.0024s0198					
Vocar.0024s0207					
Vocar.0024s0208					
Vocar.0024s0209					
Vocar.0024s0213					
Vocar.0024s0214					
Vocar.0024s0216					
Vocar.0024s0217					
Vocar.0024s0218					
Vocar.0024s0219					
Vocar.0024s0220					
Vocar.0024s0224					
Vocar.0024s0225					
Vocar.0024s0227					
Vocar.0024s0228					
Vocar.0024s0229					
Vocar.0024s0231					
Vocar.0024s0233					
Vocar.0024s0234					
Vocar.0024s0236					
Vocar.0024s0237					
Vocar.0024s0238					
Vocar.0024s0239					
Vocar.0024s0241					
Vocar.0024s0242					
Vocar.0024s0243					
Vocar.0024s0244					
Vocar.0024s0245					
Vocar.0024s0246					
Vocar.0024s0247					
Vocar.0024s0251					
Vocar.0024s0256					
Vocar.0024s0258					
Vocar.0024s0259					
Vocar.0024s0261					
Vocar.0024s0263					
Vocar.0025s0001					
Vocar.0025s0002					
Vocar.0025s0003					
Vocar.0025s0004					
Vocar.0025s0005					
Vocar.0025s0008					
Vocar.0025s0009					
Vocar.0025s0010					
Vocar.0025s0011					
Vocar.0025s0012					
Vocar.0025s0013					
Vocar.0025s0014					
Vocar.0025s0016					
Vocar.0025s0017					
Vocar.0025s0018					
Vocar.0025s0019					
Vocar.0025s0022					
Vocar.0025s0023					
Vocar.0025s0024					
Vocar.0025s0025					
Vocar.0025s0026					
Vocar.0025s0027					
Vocar.0025s0030					
Vocar.0025s0031					
Vocar.0025s0032					
Vocar.0025s0033					
Vocar.0025s0034					
Vocar.0025s0035					
Vocar.0025s0038					
Vocar.0025s0039					
Vocar.0025s0041					
Vocar.0025s0042					
Vocar.0025s0045					
Vocar.0025s0047					
Vocar.0025s0048					
Vocar.0025s0050					
Vocar.0025s0053					
Vocar.0025s0054					
Vocar.0025s0055					
Vocar.0025s0057					
Vocar.0025s0058					
Vocar.0025s0059					
Vocar.0025s0061					
Vocar.0025s0062					
Vocar.0025s0064					
Vocar.0025s0066					
Vocar.0025s0067					
Vocar.0025s0068					
Vocar.0025s0069					
Vocar.0025s0071					
Vocar.0025s0075					
Vocar.0025s0078					
Vocar.0025s0079					
Vocar.0025s0080					
Vocar.0025s0081					
Vocar.0025s0082					
Vocar.0025s0083					
Vocar.0025s0085					
Vocar.0025s0086					
Vocar.0025s0087					
Vocar.0025s0088					
Vocar.0025s0089					
Vocar.0025s0090					
Vocar.0025s0091					
Vocar.0025s0093					
Vocar.0025s0094					
Vocar.0025s0095					
Vocar.0025s0096					
Vocar.0025s0097					
Vocar.0025s0098					
Vocar.0025s0102					
Vocar.0025s0104					
Vocar.0025s0105					
Vocar.0025s0106					
Vocar.0025s0108					
Vocar.0025s0109					
Vocar.0025s0110					
Vocar.0025s0111					
Vocar.0025s0115					
Vocar.0025s0119					
Vocar.0025s0120					
Vocar.0025s0121					
Vocar.0025s0122					
Vocar.0025s0124					
Vocar.0025s0125					
Vocar.0025s0127					
Vocar.0025s0128					
Vocar.0025s0132					
Vocar.0025s0133					
Vocar.0025s0136					
Vocar.0025s0137					
Vocar.0025s0138					
Vocar.0025s0139					
Vocar.0025s0141					
Vocar.0025s0142					
Vocar.0025s0143					
Vocar.0025s0144					
Vocar.0025s0145					
Vocar.0025s0151					
Vocar.0025s0152					
Vocar.0025s0153					
Vocar.0025s0154					
Vocar.0025s0155					
Vocar.0025s0156					
Vocar.0025s0157					
Vocar.0025s0159					
Vocar.0025s0160					
Vocar.0025s0161					
Vocar.0025s0162					
Vocar.0025s0164					
Vocar.0025s0167					
Vocar.0025s0168					
Vocar.0025s0169					
Vocar.0025s0170					
Vocar.0025s0172					
Vocar.0025s0173					
Vocar.0025s0174					
Vocar.0025s0175					
Vocar.0025s0176					
Vocar.0025s0179					
Vocar.0025s0181					
Vocar.0025s0184					
Vocar.0025s0185					
Vocar.0025s0187					
Vocar.0025s0189					
Vocar.0025s0190					
Vocar.0025s0191					
Vocar.0025s0192					
Vocar.0025s0193					
Vocar.0025s0195					
Vocar.0025s0197					
Vocar.0025s0199					
Vocar.0025s0200					
Vocar.0025s0202					
Vocar.0025s0203					
Vocar.0026s0001					
Vocar.0026s0004					
Vocar.0026s0005					
Vocar.0026s0007					
Vocar.0026s0008					
Vocar.0026s0010					
Vocar.0026s0011					
Vocar.0026s0012					
Vocar.0026s0013					
Vocar.0026s0014					
Vocar.0026s0017					
Vocar.0026s0018					
Vocar.0026s0019					
Vocar.0026s0020					
Vocar.0026s0021					
Vocar.0026s0022					
Vocar.0026s0023					
Vocar.0026s0024					
Vocar.0026s0025					
Vocar.0026s0026					
Vocar.0026s0027					
Vocar.0026s0028					
Vocar.0026s0030					
Vocar.0026s0033					
Vocar.0026s0034					
Vocar.0026s0036					
Vocar.0026s0038					
Vocar.0026s0040					
Vocar.0026s0042					
Vocar.0026s0043					
Vocar.0026s0045					
Vocar.0026s0046					
Vocar.0026s0047					
Vocar.0026s0048					
Vocar.0026s0049					
Vocar.0026s0050					
Vocar.0026s0051					
Vocar.0026s0052					
Vocar.0026s0053					
Vocar.0026s0054					
Vocar.0026s0055					
Vocar.0026s0058					
Vocar.0026s0059					
Vocar.0026s0060					
Vocar.0026s0061					
Vocar.0026s0062					
Vocar.0026s0066					
Vocar.0026s0067					
Vocar.0026s0068					
Vocar.0026s0069					
Vocar.0026s0070					
Vocar.0026s0072					
Vocar.0026s0073					
Vocar.0026s0076					
Vocar.0026s0078					
Vocar.0026s0079					
Vocar.0026s0080					
Vocar.0026s0082					
Vocar.0026s0084					
Vocar.0026s0086					
Vocar.0026s0087					
Vocar.0026s0088					
Vocar.0026s0090					
Vocar.0026s0095					
Vocar.0026s0096					
Vocar.0026s0097					
Vocar.0026s0098					
Vocar.0026s0099					
Vocar.0026s0100					
Vocar.0026s0101					
Vocar.0026s0103					
Vocar.0026s0107					
Vocar.0026s0108					
Vocar.0026s0109					
Vocar.0026s0110					
Vocar.0026s0112					
Vocar.0026s0117					
Vocar.0026s0118					
Vocar.0026s0120					
Vocar.0026s0121					
Vocar.0026s0123					
Vocar.0026s0124					
Vocar.0026s0125					
Vocar.0026s0126					
Vocar.0026s0128					
Vocar.0026s0129					
Vocar.0026s0130					
Vocar.0026s0131					
Vocar.0026s0132					
Vocar.0026s0133					
Vocar.0026s0135					
Vocar.0026s0136					
Vocar.0026s0140					
Vocar.0026s0141					
Vocar.0026s0142					
Vocar.0026s0143					
Vocar.0026s0144					
Vocar.0026s0146					
Vocar.0026s0147					
Vocar.0026s0149					
Vocar.0026s0150					
Vocar.0026s0152					
Vocar.0026s0153					
Vocar.0026s0154					
Vocar.0026s0155					
Vocar.0026s0157					
Vocar.0026s0158					
Vocar.0026s0159					
Vocar.0026s0160					
Vocar.0026s0162					
Vocar.0026s0163					
Vocar.0026s0165					
Vocar.0026s0167					
Vocar.0026s0168					
Vocar.0026s0169					
Vocar.0026s0170					
Vocar.0026s0171					
Vocar.0026s0173					
Vocar.0026s0174					
Vocar.0026s0175					
Vocar.0026s0176					
Vocar.0026s0177					
Vocar.0026s0179					
Vocar.0026s0180					
Vocar.0026s0181					
Vocar.0026s0182					
Vocar.0026s0183					
Vocar.0026s0185					
Vocar.0026s0187					
Vocar.0026s0188					
Vocar.0027s0001					
Vocar.0027s0002					
Vocar.0027s0004					
Vocar.0027s0005					
Vocar.0027s0007					
Vocar.0027s0008					
Vocar.0027s0009					
Vocar.0027s0010					
Vocar.0027s0011					
Vocar.0027s0012					
Vocar.0027s0013					
Vocar.0027s0014					
Vocar.0027s0016					
Vocar.0027s0017					
Vocar.0027s0018					
Vocar.0027s0023					
Vocar.0027s0025					
Vocar.0027s0026					
Vocar.0027s0027					
Vocar.0027s0028					
Vocar.0027s0030					
Vocar.0027s0032					
Vocar.0027s0038					
Vocar.0027s0039					
Vocar.0027s0041					
Vocar.0027s0044					
Vocar.0027s0045					
Vocar.0027s0046					
Vocar.0027s0047					
Vocar.0027s0048					
Vocar.0027s0050					
Vocar.0027s0051					
Vocar.0027s0052					
Vocar.0027s0053					
Vocar.0027s0055					
Vocar.0027s0056					
Vocar.0027s0057					
Vocar.0027s0058					
Vocar.0027s0059					
Vocar.0027s0060					
Vocar.0027s0061					
Vocar.0027s0062					
Vocar.0027s0065					
Vocar.0027s0066					
Vocar.0027s0069					
Vocar.0027s0071					
Vocar.0027s0072					
Vocar.0027s0073					
Vocar.0027s0075					
Vocar.0027s0076					
Vocar.0027s0078					
Vocar.0027s0080					
Vocar.0027s0081					
Vocar.0027s0082					
Vocar.0027s0083					
Vocar.0027s0084					
Vocar.0027s0085					
Vocar.0027s0086					
Vocar.0027s0087					
Vocar.0027s0089					
Vocar.0027s0090					
Vocar.0027s0091					
Vocar.0027s0092					
Vocar.0027s0093					
Vocar.0027s0096					
Vocar.0027s0097					
Vocar.0027s0098					
Vocar.0027s0101					
Vocar.0027s0102					
Vocar.0027s0103					
Vocar.0027s0104					
Vocar.0027s0105					
Vocar.0027s0106					
Vocar.0027s0109					
Vocar.0027s0111					
Vocar.0027s0112					
Vocar.0027s0113					
Vocar.0027s0114					
Vocar.0027s0115					
Vocar.0027s0116					
Vocar.0027s0119					
Vocar.0027s0120					
Vocar.0027s0121					
Vocar.0027s0122					
Vocar.0027s0123					
Vocar.0027s0124					
Vocar.0027s0125					
Vocar.0027s0126					
Vocar.0027s0128					
Vocar.0027s0129					
Vocar.0027s0130					
Vocar.0027s0131					
Vocar.0027s0133					
Vocar.0027s0134					
Vocar.0027s0137					
Vocar.0027s0140					
Vocar.0027s0141					
Vocar.0027s0146					
Vocar.0027s0150					
Vocar.0027s0152					
Vocar.0027s0153					
Vocar.0027s0154					
Vocar.0027s0156					
Vocar.0027s0158					
Vocar.0027s0161					
Vocar.0027s0162					
Vocar.0027s0163					
Vocar.0027s0164					
Vocar.0027s0165					
Vocar.0027s0166					
Vocar.0027s0168					
Vocar.0027s0169					
Vocar.0027s0170					
Vocar.0027s0173					
Vocar.0027s0176					
Vocar.0027s0177					
Vocar.0027s0178					
Vocar.0027s0179					
Vocar.0027s0180					
Vocar.0027s0186					
Vocar.0027s0188					
Vocar.0027s0191					
Vocar.0027s0192					
Vocar.0027s0193					
Vocar.0027s0194					
Vocar.0027s0195					
Vocar.0027s0197					
Vocar.0027s0199					
Vocar.0028s0001					
Vocar.0028s0002					
Vocar.0028s0005					
Vocar.0028s0007					
Vocar.0028s0010					
Vocar.0028s0011					
Vocar.0028s0016					
Vocar.0028s0017					
Vocar.0028s0020					
Vocar.0028s0021					
Vocar.0028s0022					
Vocar.0028s0023					
Vocar.0028s0024					
Vocar.0028s0026					
Vocar.0028s0032					
Vocar.0028s0036					
Vocar.0028s0038					
Vocar.0028s0039					
Vocar.0028s0040					
Vocar.0028s0042					
Vocar.0028s0043					
Vocar.0028s0044					
Vocar.0028s0046					
Vocar.0028s0047					
Vocar.0028s0048					
Vocar.0028s0049					
Vocar.0028s0051					
Vocar.0028s0053					
Vocar.0028s0055					
Vocar.0028s0056					
Vocar.0028s0057					
Vocar.0028s0059					
Vocar.0028s0062					
Vocar.0028s0063					
Vocar.0028s0064					
Vocar.0028s0065					
Vocar.0028s0066					
Vocar.0028s0067					
Vocar.0028s0069					
Vocar.0028s0071					
Vocar.0028s0073					
Vocar.0028s0074					
Vocar.0028s0076					
Vocar.0028s0077					
Vocar.0028s0078					
Vocar.0028s0080					
Vocar.0028s0083					
Vocar.0028s0086					
Vocar.0028s0087					
Vocar.0028s0092					
Vocar.0028s0093					
Vocar.0028s0097					
Vocar.0028s0102					
Vocar.0028s0104					
Vocar.0028s0105					
Vocar.0028s0109					
Vocar.0028s0111					
Vocar.0028s0113					
Vocar.0028s0114					
Vocar.0028s0115					
Vocar.0028s0116					
Vocar.0028s0117					
Vocar.0028s0118					
Vocar.0028s0119					
Vocar.0028s0121					
Vocar.0028s0122					
Vocar.0028s0126					
Vocar.0028s0128					
Vocar.0028s0130					
Vocar.0028s0133					
Vocar.0028s0134					
Vocar.0028s0135					
Vocar.0028s0136					
Vocar.0028s0138					
Vocar.0028s0141					
Vocar.0028s0143					
Vocar.0028s0144					
Vocar.0028s0145					
Vocar.0028s0146					
Vocar.0028s0147					
Vocar.0028s0149					
Vocar.0028s0151					
Vocar.0028s0153					
Vocar.0028s0154					
Vocar.0028s0156					
Vocar.0028s0158					
Vocar.0028s0160					
Vocar.0028s0162					
Vocar.0028s0165					
Vocar.0028s0166					
Vocar.0028s0167					
Vocar.0028s0168					
Vocar.0028s0171					
Vocar.0028s0173					
Vocar.0028s0174					
Vocar.0028s0175					
Vocar.0028s0178					
Vocar.0028s0179					
Vocar.0028s0180					
Vocar.0028s0182					
Vocar.0028s0184					
Vocar.0028s0186					
Vocar.0028s0187					
Vocar.0028s0188					
Vocar.0029s0003					
Vocar.0029s0005					
Vocar.0029s0006					
Vocar.0029s0007					
Vocar.0029s0011					
Vocar.0029s0012					
Vocar.0029s0013					
Vocar.0029s0015					
Vocar.0029s0018					
Vocar.0029s0019					
Vocar.0029s0020					
Vocar.0029s0021					
Vocar.0029s0022					
Vocar.0029s0023					
Vocar.0029s0026					
Vocar.0029s0029					
Vocar.0029s0030					
Vocar.0029s0031					
Vocar.0029s0032					
Vocar.0029s0035					
Vocar.0029s0036					
Vocar.0029s0038					
Vocar.0029s0039					
Vocar.0029s0040					
Vocar.0029s0041					
Vocar.0029s0042					
Vocar.0029s0043					
Vocar.0029s0044					
Vocar.0029s0048					
Vocar.0029s0049					
Vocar.0029s0050					
Vocar.0029s0051					
Vocar.0029s0052					
Vocar.0029s0053					
Vocar.0029s0055					
Vocar.0029s0056					
Vocar.0029s0057					
Vocar.0029s0058					
Vocar.0029s0061					
Vocar.0029s0062					
Vocar.0029s0068					
Vocar.0029s0069					
Vocar.0029s0072					
Vocar.0029s0074					
Vocar.0029s0075					
Vocar.0029s0076					
Vocar.0029s0078					
Vocar.0029s0079					
Vocar.0029s0080					
Vocar.0029s0082					
Vocar.0029s0084					
Vocar.0029s0087					
Vocar.0029s0088					
Vocar.0029s0089					
Vocar.0029s0091					
Vocar.0029s0092					
Vocar.0029s0093					
Vocar.0029s0094					
Vocar.0029s0095					
Vocar.0029s0096					
Vocar.0029s0100					
Vocar.0029s0102					
Vocar.0029s0103					
Vocar.0029s0105					
Vocar.0029s0107					
Vocar.0029s0108					
Vocar.0029s0109					
Vocar.0029s0110					
Vocar.0029s0112					
Vocar.0029s0113					
Vocar.0029s0115					
Vocar.0029s0116					
Vocar.0029s0119					
Vocar.0029s0120					
Vocar.0029s0123					
Vocar.0029s0125					
Vocar.0029s0127					
Vocar.0029s0130					
Vocar.0029s0131					
Vocar.0029s0133					
Vocar.0029s0137					
Vocar.0029s0138					
Vocar.0029s0139					
